gameid,home,team,playerid,name,SEC,PTS,contestedshots,contestedshots2P,contestedshots3P,deflections,chargesdrawn,screenAST,screenASTPTS,looseballsrecoveredOFF,looseballsrecoveredDEF,looseballsrecoveredtotal,OFFboxouts,DEFboxouts,boxoutplayerteamREB,boxoutplayerREB,boxouts
22200011,False,CHA,1630539,Kai Jones,260,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
22200011,False,CHA,1630177,Theo Maledon,260,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
22200012,True,UTA,1628374,Lauri Markkanen,1982,17,16,11,5,3,0,1,2,1,0,1,0,2,2,0,2
22200012,True,UTA,203482,Kelly Olynyk,896,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
22200012,True,UTA,1629020,Jarred Vanderbilt,1086,7,2,2,0,1,0,3,8,1,2,3,1,1,2,1,2
22200012,True,UTA,203903,Jordan Clarkson,1773,10,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22200012,True,UTA,201144,Mike Conley,1922,13,5,4,1,6,0,0,0,0,0,0,0,0,0,0,0
22200012,True,UTA,1629012,Collin Sexton,1247,20,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0
22200012,True,UTA,1631117,Walker Kessler,1421,12,7,7,0,1,0,3,7,0,0,0,1,1,2,2,2
22200012,True,UTA,200752,Rudy Gay,1535,16,3,3,0,2,0,0,0,1,0,1,0,0,0,0,0
22200012,True,UTA,1627736,Malik Beasley,1496,15,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0
22200012,True,UTA,1629659,Talen Horton-Tucker,822,3,3,0,3,3,0,0,0,0,1,1,0,0,0,0,0
22200012,True,UTA,1631323,Simone Fontecchio,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22200012,True,UTA,1630534,Ochai Agbaji,56,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22200012,True,UTA,1629638,Nickeil Alexander-Walker,56,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22200012,True,UTA,1630195,Leandro Bolmaro,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22200012,False,DEN,1629008,Michael Porter Jr.,2122,15,7,2,5,2,0,1,3,1,1,2,0,1,0,0,1
22200012,False,DEN,203932,Aaron Gordon,1978,22,8,3,5,1,0,0,0,1,1,2,0,0,0,0,0
22200012,False,DEN,203999,Nikola Jokic,2005,27,13,10,3,3,0,3,6,1,0,1,0,0,0,0,0
22200012,False,DEN,203484,Kentavious Caldwell-Pope,2100,2,2,1,1,5,0,0,0,0,3,3,0,1,1,0,1
22200012,False,DEN,1627750,Jamal Murray,1555,12,4,1,3,3,0,0,0,0,0,0,0,0,0,0,0
22200012,False,DEN,1628971,Bruce Brown,1279,8,3,0,3,3,0,0,0,0,0,0,0,1,1,0,1
22200012,False,DEN,1628432,Davon Reed,471,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
22200012,False,DEN,1630538,Bones Hyland,972,10,7,4,3,0,0,0,0,1,0,1,0,0,0,0,0
22200012,False,DEN,201145,Jeff Green,877,6,8,6,2,0,0,2,4,0,1,1,0,2,2,0,2
22200012,False,DEN,201599,DeAndre Jordan,388,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22200012,False,DEN,202397,Ish Smith,283,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1
22200012,False,DEN,1631128,Christian Braun,106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22200012,False,DEN,1631212,Peyton Watson,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22200012,False,DEN,1628427,Vlatko Cancar,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22200012,False,DEN,1630192,Zeke Nnaji,88,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22200013,True,PHX,1628969,Mikal Bridges,2465,13,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0
22200013,True,PHX,1629661,Cameron Johnson,1630,15,10,7,3,1,0,0,0,0,1,1,0,0,0,0,0
22200013,True,PHX,1629028,Deandre Ayton,1825,18,12,5,7,2,0,2,4,0,1,1,0,1,1,1,1
22200013,True,PHX,1626164,Devin Booker,2437,28,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0
22200013,True,PHX,101108,Chris Paul,1817,6,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
22200013,True,PHX,1628470,Torrey Craig,518,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22200013,True,PHX,1629111,Jock Landale,609,7,5,3,2,1,0,0,0,0,0,0,0,2,2,0,2
22200013,True,PHX,1626166,Cameron Payne,1129,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
22200013,True,PHX,1627814,Damion Lee,1186,11,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0
22200013,True,PHX,1629006,Josh Okogie,237,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2
22200013,True,PHX,203967,Dario Saric,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22200013,True,PHX,202687,Bismack Biyombo,446,0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,1
22200013,False,DAL,203493,Reggie Bullock,1793,10,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0
22200013,False,DAL,1627827,Dorian Finney-Smith,2292,5,9,8,1,1,0,1,2,0,1,1,0,0,0,0,0
22200013,False,DAL,201580,JaVale McGee,848,3,4,4,0,2,0,2,5,0,0,0,0,0,0,0,0
22200013,False,DAL,203915,Spencer Dinwiddie,1651,15,4,3,1,1,0,1,2,0,0,0,0,0,0,0,0
22200013,False,DAL,1629029,Luka Doncic,2200,35,10,7,3,0,0,0,0,1,1,2,0,0,0,0,0
22200013,False,DAL,203501,Tim Hardaway Jr.,1501,9,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0
22200013,False,DAL,1626174,Christian Wood,1457,25,4,3,1,0,0,1,2,0,0,0,0,1,1,1,1
22200013,False,DAL,1628467,Maxi Kleber,1581,2,9,7,2,0,0,0,0,0,1,1,1,0,1,1,1
22200013,False,DAL,1630182,Josh Green,1077,1,7,5,2,1,0,0,0,0,1,1,0,1,1,0,1
22200014,True,SAC,203084,Harrison Barnes,1880,9,9,5,4,0,0,0,0,0,0,0,0,1,1,1,1
22200014,True,SAC,1629644,KZ Okpala,958,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0
22200014,True,SAC,1627734,Domantas Sabonis,1987,13,11,10,1,2,0,5,12,0,1,1,0,2,2,0,2
22200014,True,SAC,1628989,Kevin Huerter,1728,23,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0
22200014,True,SAC,1628368,De'Aaron Fox,2108,33,3,0,3,4,0,1,3,1,1,2,0,0,0,0,0
22200014,True,SAC,1628370,Malik Monk,942,6,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0
22200014,True,SAC,1629056,Terence Davis,1504,14,7,4,3,8,0,0,0,0,1,1,0,0,0,0,0
22200014,True,SAC,1630558,Davion Mitchell,1551,2,7,3,4,1,0,1,3,0,1,1,0,0,0,0,0
22200014,True,SAC,1626168,Trey Lyles,872,6,3,1,2,1,0,0,0,0,0,0,0,2,1,1,2
22200014,True,SAC,1626158,Richaun Holmes,871,2,6,5,1,1,0,1,2,0,0,0,0,2,2,1,2
22200014,False,POR,1628404,Josh Hart,2299,19,7,5,2,0,0,0,0,0,1,1,0,0,0,0,0
22200014,False,POR,203924,Jerami Grant,2120,23,7,2,5,2,1,3,7,0,0,0,0,1,1,1,1
22200014,False,POR,203994,Jusuf Nurkic,1511,8,6,4,2,2,0,4,11,0,0,0,0,1,1,1,1
22200014,False,POR,1629014,Anfernee Simons,2151,22,11,1,10,4,0,0,0,0,0,0,0,0,0,0,0
22200014,False,POR,203081,Damian Lillard,2205,20,5,1,4,4,0,0,0,1,0,1,0,0,0,0,0
22200014,False,POR,1626159,Justise Winslow,1578,11,7,4,3,0,0,0,0,0,1,1,0,0,0,0,0
22200014,False,POR,1629234,Drew Eubanks,934,0,7,6,1,2,0,1,2,1,0,1,0,1,1,0,1
22200014,False,POR,1631101,Shaedon Sharpe,978,12,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0
22200014,False,POR,1629642,Nassir Little,624,0,3,1,2,0,0,0,0,1,2,3,0,0,0,0,0
22200015,True,PHI,202699,Tobias Harris,2003,9,6,4,2,1,0,1,2,1,0,1,0,1,0,0,1
22200015,True,PHI,200782,P.J. Tucker,2350,5,8,6,2,3,0,0,0,0,0,0,0,1,1,0,1
22200015,True,PHI,203954,Joel Embiid,2168,15,13,4,9,1,0,5,10,0,1,1,0,2,1,0,2
22200015,True,PHI,1630178,Tyrese Maxey,2050,15,2,2,0,0,0,0,0,0,0,0,0,3,2,1,3
22200015,True,PHI,201935,James Harden,2420,31,1,1,0,3,0,0,0,0,1,1,0,2,2,0,2
22200015,True,PHI,1627777,Georges Niang,489,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0
22200015,True,PHI,1629001,De'Anthony Melton,1174,9,5,4,1,1,0,0,0,0,1,1,0,1,1,0,1
22200015,True,PHI,1627863,Danuel House Jr.,1276,4,2,0,2,1,0,0,0,0,0,0,0,1,1,0,1
22200015,True,PHI,1630194,Paul Reed,295,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0
22200015,True,PHI,1626149,Montrezl Harrell,157,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0
22200015,True,PHI,1629680,Matisse Thybulle,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22200015,False,MIL,1628960,Grayson Allen,1925,12,4,4,0,1,0,0,0,0,0,0,0,1,1,0,1
22200015,False,MIL,203507,Giannis Antetokounmpo,2164,21,7,6,1,1,0,5,11,1,1,2,0,0,0,0,0
22200015,False,MIL,201572,Brook Lopez,1856,17,21,17,4,0,0,0,0,0,0,0,0,1,1,0,1
22200015,False,MIL,1628975,Jevon Carter,1320,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
22200015,False,MIL,201950,Jrue Holiday,2148,6,8,2,6,4,0,0,0,0,0,0,1,0,1,0,1
22200015,False,MIL,1626171,Bobby Portis,1362,11,10,6,4,1,0,1,2,0,0,0,0,0,0,0,0
22200015,False,MIL,201588,George Hill,1233,4,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0
22200015,False,MIL,1629670,Jordan Nwora,951,6,2,1,1,1,0,0,0,0,2,2,0,0,0,0,0
22200015,False,MIL,202083,Wesley Matthews,1223,8,3,1,2,0,0,0,0,0,0,0,1,2,2,0,3
22200015,False,MIL,201586,Serge Ibaka,219,0,2,2,0,0,0,1,2,0,0,0,0,0,0,0,0
22200016,True,LAL,1629022,Lonnie Walker IV,2195,26,4,1,3,1,0,0,0,1,1,2,0,0,0,0,0
22200016,True,LAL,2544,LeBron James,2200,20,4,4,0,2,0,0,0,0,0,0,0,1,1,1,1
22200016,True,LAL,203076,Anthony Davis,1916,25,9,7,2,6,0,1,2,0,0,0,0,1,1,1,1
22200016,True,LAL,201976,Patrick Beverley,1982,5,7,5,2,4,1,0,0,0,0,0,0,0,0,0,0
22200016,True,LAL,201566,Russell Westbrook,1642,2,3,0,3,6,0,0,0,0,0,0,0,0,0,0,0
22200016,True,LAL,1630559,Austin Reaves,1315,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
22200016,True,LAL,1629308,Juan Toscano-Anderson,1298,8,6,5,1,2,0,0,0,0,0,0,0,1,0,0,1
22200016,True,LAL,1630346,Matt Ryan,756,5,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
22200016,True,LAL,1629134,Kendrick Nunn,661,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0
22200016,True,LAL,1627745,Damian Jones,435,2,3,2,1,1,0,1,3,0,0,0,0,1,0,0,1
22200016,False,LAC,202331,Paul George,2171,15,7,4,3,4,0,1,2,0,0,0,0,0,0,0,0
22200016,False,LAC,202694,Marcus Morris Sr.,1378,14,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
22200016,False,LAC,1627826,Ivica Zubac,2122,14,22,15,7,1,0,6,13,0,0,0,2,0,2,2,2
22200016,False,LAC,1626181,Norman Powell,1305,9,5,2,3,2,0,1,2,0,0,0,0,0,0,0,0
22200016,False,LAC,202704,Reggie Jackson,1408,8,4,1,3,2,0,0,0,0,0,0,0,0,0,0,0
22200016,False,LAC,202322,John Wall,1472,15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
22200016,False,LAC,201587,Nicolas Batum,619,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
22200016,False,LAC,203496,Robert Covington,869,2,4,1,3,2,0,1,3,0,0,0,0,0,0,0,0
22200016,False,LAC,1628379,Luke Kennard,1444,11,4,3,1,1,0,1,2,0,0,0,0,0,0,0,0
22200016,False,LAC,1629611,Terance Mann,335,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22200016,False,LAC,202695,Kawhi Leonard,1277,14,4,1,3,1,1,0,0,1,1,2,0,1,1,0,1
22200017,True,CHA,202330,Gordon Hayward,2231,26,3,2,1,4,0,1,2,1,0,1,0,1,1,0,1
22200017,True,CHA,1629023,P.J. Washington,1761,10,9,7,2,4,0,0,0,0,0,0,0,3,2,0,3
22200017,True,CHA,203486,Mason Plumlee,1132,8,6,5,1,1,0,2,5,0,1,1,0,0,0,0,0
22200017,True,CHA,1626162,Kelly Oubre Jr.,1812,15,2,2,0,6,0,0,0,0,2,2,0,0,0,0,0
22200017,True,CHA,1626179,Terry Rozier,2168,23,7,5,2,3,0,0,0,2,0,2,0,0,0,0,0
22200017,True,CHA,1630208,Nick Richards,1573,6,11,9,2,2,0,3,7,0,1,1,1,0,1,1,1
22200017,True,CHA,1629667,Jalen McDaniels,1590,14,12,10,2,3,0,0,0,0,0,0,0,0,0,0,0
22200017,True,CHA,1628372,Dennis Smith Jr.,1344,10,4,1,3,3,0,0,0,0,0,0,0,0,0,0,0
22200017,True,CHA,1630547,James Bouknight,789,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0
22200017,False,NOP,1627742,Brandon Ingram,2249,28,8,6,2,4,0,1,2,0,0,0,0,0,0,0,0
22200017,False,NOP,1629627,Zion Williamson,1843,16,8,3,5,2,0,2,4,0,0,0,0,1,1,1,1
22200017,False,NOP,202685,Jonas Valanciunas,1767,30,9,9,0,1,0,2,4,1,0,1,1,7,8,5,8
22200017,False,NOP,1630529,Herbert Jones,1919,7,8,6,2,2,0,1,2,0,0,0,0,0,0,0,0
22200017,False,NOP,203468,CJ McCollum,1894,21,6,2,4,0,0,0,0,1,1,2,0,0,0,0,0
22200017,False,NOP,1630631,Jose Alvarado,877,6,1,0,1,1,0,1,2,0,1,1,0,0,0,0,0
22200017,False,NOP,1626204,Larry Nance Jr.,910,2,7,7,0,2,0,2,5,0,0,0,0,0,0,0,0
22200017,False,NOP,1630530,Trey Murphy III,1189,8,6,3,3,1,0,1,2,0,1,1,0,1,1,1,1
22200017,False,NOP,1630230,Naji Marshall,715,0,4,4,0,1,0,0,0,0,0,0,0,1,1,0,1
22200017,False,NOP,1628984,Devonte' Graham,684,4,1,0,1,3,0,0,0,0,0,0,0,1,1,1,1
22200017,False,NOP,1626195,Willy Hernangomez,353,2,2,1,1,0,0,0,0,0,0,0,1,0,1,1,1
22200018,True,IND,1630537,Chris Duarte,997,4,6,2,4,1,0,0,0,0,1,1,0,0,0,0,0
22200018,True,IND,1630678,Terry Taylor,1330,9,5,1,4,0,0,1,2,1,1,2,0,2,1,0,2
22200018,True,IND,1630188,Jalen Smith,407,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22200018,True,IND,1627741,Buddy Hield,1469,13,6,3,3,5,0,0,0,1,0,1,0,1,1,0,1
22200018,True,IND,1630169,Tyrese Haliburton,1629,27,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
22200018,True,IND,1630543,Isaiah Jackson,985,16,6,4,2,2,0,6,13,0,0,0,0,2,1,0,2
22200018,True,IND,1631097,Bennedict Mathurin,1680,26,5,5,0,1,0,0,0,2,0,2,0,2,2,2,2
22200018,True,IND,1629614,Andrew Nembhard,1820,14,7,5,2,2,2,0,0,0,0,0,0,0,0,0,0
22200018,True,IND,204456,T.J. McConnell,1015,4,2,1,1,3,0,0,0,1,1,2,0,0,0,0,0
22200018,True,IND,1630174,Aaron Nesmith,1267,9,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0
22200018,True,IND,1629048,Goga Bitadze,1086,8,5,5,0,1,0,5,12,0,0,0,0,1,0,0,1
22200018,True,IND,201949,James Johnson,715,2,3,3,0,0,0,1,3,1,0,1,0,1,0,0,1
22200018,False,SAS,1629640,Keldon Johnson,2004,23,8,7,1,3,0,1,2,0,0,0,0,1,0,0,1
22200018,False,SAS,1631110,Jeremy Sochan,1264,4,5,2,3,1,0,1,2,0,1,1,0,1,1,0,1
22200018,False,SAS,1627751,Jakob Poeltl,1716,21,12,8,4,2,0,3,7,0,1,1,1,3,3,3,4
22200018,False,SAS,1630170,Devin Vassell,2025,23,5,3,2,2,0,0,0,0,1,1,0,2,2,1,2
22200018,False,SAS,1630200,Tre Jones,2102,18,6,4,2,2,0,0,0,0,1,1,0,0,0,0,0
22200018,False,SAS,1626196,Josh Richardson,1692,27,4,0,4,3,0,0,0,0,1,1,0,1,1,1,1
22200018,False,SAS,1630563,Joshua Primo,1249,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0
22200018,False,SAS,1628380,Zach Collins,1107,11,13,12,1,1,0,2,5,0,0,0,1,0,1,1,1
22200018,False,SAS,203926,Doug McDermott,728,3,2,1,1,0,0,1,2,0,0,0,0,0,0,0,0
22200018,False,SAS,1628966,Keita Bates-Diop,513,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22200019,True,WAS,1630166,Deni Avdija,1381,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
22200019,True,WAS,1628398,Kyle Kuzma,2034,26,4,2,2,1,0,0,0,1,0,1,0,0,0,0,0
22200019,True,WAS,204001,Kristaps Porzingis,1727,14,13,10,3,1,0,5,10,0,0,0,0,1,1,0,1
22200019,True,WAS,203078,Bradley Beal,2199,19,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
22200019,True,WAS,1628420,Monte Morris,1586,9,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0
22200019,True,WAS,1629060,Rui Hachimura,1440,12,4,3,1,0,1,0,0,1,0,1,0,0,0,0,0
22200019,True,WAS,1626153,Delon Wright,1294,6,8,7,1,4,0,0,0,1,0,1,0,0,0,0,0
22200019,True,WAS,203115,Will Barton,1037,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
22200019,True,WAS,1629655,Daniel Gafford,1065,2,3,3,0,2,0,4,8,0,0,0,0,3,3,1,3
22200019,True,WAS,1630264,Anthony Gill,637,2,2,0,2,0,0,1,2,0,0,0,0,0,0,0,0
22200019,False,CHI,201942,DeMar DeRozan,2207,32,2,1,1,2,0,0,0,0,0,0,0,1,1,0,1
22200019,False,CHI,1630172,Patrick Williams,1437,7,5,3,2,0,0,1,2,0,0,0,0,1,1,0,1
22200019,False,CHI,202696,Nikola Vucevic,1799,24,13,8,5,1,0,3,6,0,3,3,0,1,1,0,1
22200019,False,CHI,1627936,Alex Caruso,1845,3,6,4,2,5,0,2,5,0,0,0,0,0,0,0,0
22200019,False,CHI,1630245,Ayo Dosunmu,1860,7,4,3,1,2,0,1,2,1,1,2,0,0,0,0,0
22200019,False,CHI,1629632,Coby White,1863,10,6,4,2,0,0,1,2,0,1,1,0,1,1,1,1
22200019,False,CHI,1629750,Javonte Green,910,0,1,1,0,6,0,1,2,0,0,0,0,0,0,0,0
22200019,False,CHI,203083,Andre Drummond,1081,10,9,7,2,0,0,1,2,1,0,1,0,3,3,3,3
22200019,False,CHI,201609,Goran Dragic,1398,7,4,2,2,0,0,1,2,1,0,1,0,0,0,0,0
22200020,True,ATL,1629631,De'Andre Hunter,1952,12,7,3,4,1,0,0,0,0,0,0,0,0,0,0,0
22200020,True,ATL,1628381,John Collins,2174,23,15,7,8,4,0,0,0,0,2,2,1,0,1,0,1
22200020,True,ATL,203991,Clint Capela,1897,8,12,9,3,2,1,3,8,0,0,0,0,1,1,0,1
22200020,True,ATL,1627749,Dejounte Murray,2377,20,4,2,2,6,0,0,0,0,1,1,0,0,0,0,0
22200020,True,ATL,1629027,Trae Young,2242,25,2,0,2,1,1,0,0,0,0,0,0,1,1,1,1
22200020,True,ATL,1630168,Onyeka Okongwu,983,3,3,2,1,1,0,1,2,1,1,2,0,0,0,0,0
22200020,True,ATL,203200,Justin Holiday,1207,9,2,2,0,1,0,0,0,0,0,0,0,1,0,0,1
22200020,True,ATL,1630552,Jalen Johnson,706,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22200020,True,ATL,1628988,Aaron Holiday,862,4,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0
22200020,False,ORL,1630532,Franz Wagner,2137,8,8,4,4,5,0,0,0,0,0,0,0,0,0,0,0
22200020,False,ORL,1631094,Paolo Banchero,2018,20,7,4,3,2,0,1,2,0,0,0,0,1,1,1,1
22200020,False,ORL,1628976,Wendell Carter Jr.,1977,14,6,4,2,0,0,8,16,0,0,0,0,1,1,0,1
22200020,False,ORL,203082,Terrence Ross,2118,11,6,4,2,0,0,1,2,0,0,0,0,0,0,0,0
22200020,False,ORL,1630591,Jalen Suggs,950,3,3,1,2,3,0,0,0,0,1,1,0,1,1,0,1
22200020,False,ORL,1630175,Cole Anthony,1709,25,8,4,4,0,0,0,0,0,1,1,0,0,0,0,0
22200020,False,ORL,1629643,Chuma Okeke,862,3,5,1,4,1,0,0,0,0,0,0,0,0,0,0,0
22200020,False,ORL,1628964,Mo Bamba,903,7,2,2,0,0,0,3,7,0,0,0,0,0,0,0,0
22200020,False,ORL,1629626,Bol Bol,705,5,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0
22200020,False,ORL,1630181,R.J. Hampton,983,2,3,2,1,0,0,1,2,0,0,0,0,0,0,0,0
22200020,False,ORL,1630284,Kevon Harris,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22200021,True,BKN,201142,Kevin Durant,2127,27,8,3,5,2,0,1,2,1,0,1,0,0,0,0,0
22200021,True,BKN,1626220,Royce O'Neale,2359,7,7,3,4,2,1,0,0,0,0,0,0,0,0,0,0
22200021,True,BKN,1629651,Nic Claxton,2030,19,14,11,3,0,0,5,12,0,0,0,0,2,1,0,2
22200021,True,BKN,202681,Kyrie Irving,2434,30,2,2,0,1,0,0,0,1,0,1,0,0,0,0,0
22200021,True,BKN,1627732,Ben Simmons,1949,6,6,4,2,2,0,1,2,0,0,0,0,1,1,1,1
22200021,True,BKN,203925,Joe Harris,1071,3,3,1,2,0,0,1,2,0,0,0,0,0,0,0,0
22200021,True,BKN,1630549,Day'Ron Sharpe,611,4,3,3,0,1,0,1,3,0,0,0,0,1,1,1,1
22200021,True,BKN,201988,Patty Mills,663,10,1,0,1,0,0,1,2,0,0,0,0,1,1,0,1
22200021,True,BKN,202693,Markieff Morris,1156,3,4,2,2,1,0,0,0,0,0,0,0,1,1,0,1
22200021,False,TOR,1628384,O.G. Anunoby,2235,10,12,5,7,1,0,0,0,2,1,3,0,0,0,0,0
22200021,False,TOR,1630567,Scottie Barnes,2153,17,12,8,4,2,0,1,3,1,0,1,0,0,0,0,0
22200021,False,TOR,1627783,Pascal Siakam,2208,37,3,3,0,2,0,1,2,0,0,0,0,1,1,1,1
22200021,False,TOR,1629018,Gary Trent Jr.,2158,14,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0
22200021,False,TOR,1627832,Fred VanVleet,2276,18,6,1,5,5,0,0,0,0,1,1,0,0,0,0,0
22200021,False,TOR,1630173,Precious Achiuwa,1049,4,3,2,1,0,0,1,2,0,0,0,0,0,0,0,0
22200021,False,TOR,1631132,Christian Koloko,1185,1,9,6,3,1,0,2,6,0,0,0,0,0,0,0,0
22200021,False,TOR,1630625,Dalano Banton,777,4,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0
22200021,False,TOR,201152,Thaddeus Young,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22200022,True,MIA,202710,Jimmy Butler,2408,18,3,2,1,3,0,1,2,0,0,0,0,0,0,0,0
22200022,True,MIA,1628997,Caleb Martin,1726,4,6,5,1,2,0,0,0,1,0,1,0,0,0,0,0
22200022,True,MIA,1628389,Bam Adebayo,2092,19,13,10,3,1,0,12,26,3,0,3,0,0,0,0,0
22200022,True,MIA,1629639,Tyler Herro,2166,25,8,5,3,0,0,0,0,0,0,0,0,1,1,1,1
22200022,True,MIA,200768,Kyle Lowry,2003,17,4,2,2,3,0,2,4,0,1,1,0,0,0,0,0
22200022,True,MIA,203473,Dewayne Dedmon,523,2,2,0,2,1,0,1,2,0,0,0,0,1,1,0,1
22200022,True,MIA,1629622,Max Strus,1404,2,6,3,3,0,0,0,0,0,0,0,0,1,1,0,1
22200022,True,MIA,1629216,Gabe Vincent,1446,17,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0
22200022,True,MIA,1629130,Duncan Robinson,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22200022,True,MIA,1629312,Haywood Highsmith,265,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1
22200022,False,BOS,1627759,Jaylen Brown,2041,28,5,4,1,2,0,0,0,1,0,1,0,0,0,0,0
22200022,False,BOS,1628369,Jayson Tatum,2207,29,3,2,1,1,0,1,2,1,0,1,0,0,0,0,0
22200022,False,BOS,201143,Al Horford,2010,9,14,11,3,0,0,1,2,0,0,0,0,0,0,0,0
22200022,False,BOS,1628401,Derrick White,1479,10,10,8,2,0,0,0,0,0,0,0,0,0,0,0,0
22200022,False,BOS,203935,Marcus Smart,2003,8,2,0,2,1,0,2,5,0,0,0,0,1,1,0,1
22200022,False,BOS,1629684,Grant Williams,1524,10,5,4,1,0,0,1,3,0,1,1,0,0,0,0,0
22200022,False,BOS,203943,Noah Vonleh,870,4,8,6,2,0,0,2,5,2,0,2,1,0,1,1,1
22200022,False,BOS,1630573,Sam Hauser,775,6,3,2,1,0,0,0,0,0,1,1,0,0,0,0,0
22200022,False,BOS,1627763,Malcolm Brogdon,1491,7,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0
22200023,True,NYK,1629628,RJ Barrett,1656,18,5,2,3,2,0,0,0,0,2,2,0,0,0,0,0
22200023,True,NYK,203944,Julius Randle,1527,15,4,1,3,0,0,0,0,2,0,2,0,0,0,0,0
22200023,True,NYK,1629011,Mitchell Robinson,1405,8,7,5,2,0,0,3,6,0,0,0,1,2,2,1,3
22200023,True,NYK,1628973,Jalen Brunson,1702,17,8,1,7,3,1,0,0,0,0,0,0,0,0,0,0
22200023,True,NYK,203095,Evan Fournier,1197,8,2,2,0,2,0,0,0,0,0,0,0,2,2,0,2
22200023,True,NYK,1628392,Isaiah Hartenstein,1270,6,7,4,3,2,0,5,11,0,1,1,0,10,7,4,10
22200023,True,NYK,1629629,Cam Reddish,1115,6,1,1,0,3,0,0,0,0,1,1,0,0,0,0,0
22200023,True,NYK,1630193,Immanuel Quickley,1626,20,6,5,1,3,0,1,2,0,2,2,0,0,0,0,0
22200023,True,NYK,1630167,Obi Toppin,1244,16,6,2,4,0,0,0,0,2,1,3,0,0,0,0,0
22200023,True,NYK,201565,Derrick Rose,973,13,4,4,0,0,0,0,0,1,1,2,0,0,0,0,0
22200023,True,NYK,1630540,Miles McBride,205,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
