gameid,home,team,SEC,pctFGA2P,pctFGA3P,pctPTS2P,pctPTSmidrange2P,pctPTS3P,pctFBPTS,pctPTSFT,pctPTSoffTOV,pctPIP,pctAST2P,pctUAST2P,pctAST3P,pctUAST3P,pctASTFGM,pctUASTFGM
22200411,True,HOU,14400,0.568,0.432,0.396,0.036,0.324,0.189,0.279,0.117,0.36,0.318,0.682,0.75,0.25,0.471,0.529
22200411,False,PHX,14400,0.505,0.495,0.412,0.103,0.402,0.216,0.186,0.268,0.309,0.6,0.4,0.769,0.231,0.667,0.333
22200412,True,UTA,14400,0.544,0.456,0.562,0.033,0.372,0.099,0.066,0.215,0.529,0.618,0.382,0.667,0.333,0.633,0.367
22200412,False,NOP,14400,0.71,0.29,0.66,0.06,0.12,0.1,0.22,0.22,0.6,0.636,0.364,1.0,0.0,0.676,0.324
22200413,True,LAL,15900,0.688,0.312,0.61,0.034,0.203,0.22,0.186,0.195,0.576,0.5,0.5,0.625,0.375,0.523,0.477
22200413,False,BOS,15900,0.538,0.462,0.443,0.066,0.467,0.131,0.09,0.205,0.377,0.519,0.481,0.684,0.316,0.587,0.413
22200414,True,CHA,15900,0.553,0.447,0.448,0.045,0.381,0.127,0.172,0.164,0.403,0.267,0.733,0.765,0.235,0.447,0.553
22200414,False,DET,15900,0.57,0.43,0.426,0.057,0.383,0.085,0.191,0.028,0.369,0.367,0.633,0.778,0.222,0.521,0.479
22200415,True,IND,14400,0.552,0.448,0.448,0.048,0.384,0.16,0.168,0.264,0.4,0.607,0.393,0.813,0.188,0.682,0.318
22200415,False,GSW,14400,0.616,0.384,0.437,0.05,0.353,0.109,0.21,0.218,0.387,0.577,0.423,0.857,0.143,0.675,0.325
22200416,True,ORL,14400,0.613,0.387,0.459,0.089,0.356,0.141,0.185,0.141,0.37,0.387,0.613,1.0,0.0,0.596,0.404
22200416,False,ATL,14400,0.602,0.398,0.516,0.065,0.29,0.032,0.194,0.089,0.452,0.594,0.406,0.917,0.083,0.682,0.318
22200417,True,TOR,14400,0.777,0.223,0.667,0.114,0.146,0.13,0.187,0.138,0.553,0.512,0.488,0.667,0.333,0.532,0.468
22200417,False,SAC,14400,0.505,0.495,0.452,0.048,0.411,0.25,0.137,0.097,0.403,0.536,0.464,0.824,0.176,0.644,0.356
22200418,True,CHI,15900,0.667,0.333,0.617,0.133,0.225,0.133,0.158,0.158,0.483,0.432,0.568,1.0,0.0,0.543,0.457
22200418,False,NYK,15900,0.626,0.374,0.422,0.094,0.422,0.109,0.156,0.125,0.328,0.296,0.704,0.944,0.056,0.556,0.444
22200419,True,OKC,14400,0.707,0.293,0.593,0.037,0.25,0.176,0.157,0.176,0.556,0.563,0.438,0.889,0.111,0.634,0.366
22200419,False,MIA,14400,0.349,0.651,0.236,0.055,0.655,0.036,0.109,0.209,0.182,0.462,0.538,0.792,0.208,0.676,0.324
22200420,True,SAS,14400,0.701,0.299,0.607,0.107,0.295,0.161,0.098,0.205,0.5,0.382,0.618,0.909,0.091,0.511,0.489
22200420,False,POR,14400,0.506,0.494,0.484,0.047,0.422,0.102,0.094,0.109,0.438,0.581,0.419,0.444,0.556,0.531,0.469
22200421,True,DAL,14400,0.486,0.514,0.356,0.067,0.433,0.0,0.211,0.111,0.289,0.375,0.625,0.846,0.154,0.586,0.414
22200421,False,CLE,14400,0.692,0.308,0.629,0.133,0.229,0.067,0.143,0.181,0.495,0.667,0.333,0.5,0.5,0.634,0.366
22200422,True,DEN,14400,0.807,0.193,0.709,0.014,0.085,0.206,0.206,0.121,0.695,0.58,0.42,0.5,0.5,0.574,0.426
22200422,False,WAS,14400,0.571,0.429,0.453,0.078,0.445,0.086,0.102,0.195,0.375,0.724,0.276,1.0,0.0,0.833,0.167
22200423,True,LAC,14400,0.483,0.517,0.404,0.04,0.424,0.081,0.172,0.141,0.364,0.45,0.55,0.857,0.143,0.618,0.382
22200423,False,MIN,14400,0.703,0.297,0.614,0.045,0.136,0.159,0.25,0.193,0.568,0.481,0.519,0.5,0.5,0.484,0.516
22200424,True,HOU,14400,0.649,0.351,0.648,0.111,0.25,0.148,0.102,0.213,0.537,0.371,0.629,1.0,0.0,0.5,0.5
22200424,False,MIA,14400,0.466,0.534,0.414,0.09,0.432,0.054,0.153,0.162,0.324,0.435,0.565,0.688,0.313,0.538,0.462
22200425,True,MEM,14400,0.686,0.314,0.62,0.014,0.254,0.19,0.127,0.077,0.606,0.432,0.568,0.917,0.083,0.536,0.464
22200425,False,MIL,14400,0.468,0.532,0.436,0.059,0.386,0.139,0.178,0.079,0.376,0.545,0.455,0.769,0.231,0.629,0.371
22200426,True,UTA,15900,0.489,0.511,0.364,0.061,0.409,0.053,0.227,0.25,0.303,0.375,0.625,0.833,0.167,0.571,0.429
22200426,False,NOP,15900,0.697,0.303,0.543,0.14,0.279,0.101,0.178,0.116,0.403,0.4,0.6,0.833,0.167,0.511,0.489
22200427,True,LAC,14400,0.633,0.367,0.463,0.063,0.379,0.053,0.158,0.095,0.4,0.455,0.545,0.917,0.083,0.618,0.382
22200427,False,PHX,14400,0.663,0.337,0.631,0.216,0.243,0.135,0.126,0.189,0.414,0.543,0.457,0.889,0.111,0.614,0.386
22200428,True,CHA,14400,0.561,0.439,0.453,0.019,0.425,0.104,0.123,0.189,0.434,0.5,0.5,0.933,0.067,0.667,0.333
22200428,False,ATL,14400,0.613,0.387,0.416,0.144,0.36,0.104,0.224,0.176,0.272,0.538,0.462,0.733,0.267,0.61,0.39
22200429,True,DET,14400,0.659,0.341,0.513,0.035,0.265,0.053,0.221,0.159,0.478,0.448,0.552,0.9,0.1,0.564,0.436
22200429,False,SAC,14400,0.622,0.378,0.508,0.098,0.295,0.148,0.197,0.131,0.41,0.645,0.355,0.833,0.167,0.698,0.302
22200430,True,BOS,14400,0.452,0.548,0.44,0.018,0.303,0.055,0.257,0.211,0.422,0.375,0.625,0.727,0.273,0.486,0.514
22200430,False,ORL,14400,0.637,0.363,0.564,0.154,0.231,0.077,0.205,0.128,0.41,0.333,0.667,0.889,0.111,0.452,0.548
22200431,True,CLE,14400,0.592,0.408,0.407,0.034,0.356,0.076,0.237,0.136,0.373,0.542,0.458,0.714,0.286,0.605,0.395
22200431,False,IND,14400,0.55,0.45,0.554,0.0,0.295,0.179,0.152,0.125,0.554,0.742,0.258,1.0,0.0,0.81,0.19
22200432,True,PHI,14400,0.553,0.447,0.407,0.085,0.381,0.144,0.212,0.136,0.322,0.458,0.542,0.8,0.2,0.59,0.41
22200432,False,GSW,14400,0.543,0.457,0.415,0.075,0.481,0.142,0.104,0.132,0.34,0.727,0.273,0.882,0.118,0.795,0.205
22200433,True,TOR,14400,0.714,0.286,0.552,0.069,0.233,0.095,0.216,0.181,0.483,0.281,0.719,0.889,0.111,0.415,0.585
22200433,False,BKN,14400,0.658,0.342,0.622,0.202,0.227,0.16,0.151,0.084,0.42,0.405,0.595,0.778,0.222,0.478,0.522
22200434,True,CHI,14400,0.61,0.39,0.527,0.132,0.396,0.121,0.077,0.11,0.396,0.583,0.417,1.0,0.0,0.722,0.278
22200434,False,NYK,14400,0.522,0.478,0.351,0.0,0.447,0.184,0.202,0.211,0.351,0.35,0.65,0.706,0.294,0.514,0.486
22200435,True,OKC,14400,0.58,0.42,0.545,0.018,0.3,0.109,0.155,0.227,0.527,0.633,0.367,0.909,0.091,0.707,0.293
22200435,False,MIN,14400,0.713,0.287,0.554,0.071,0.321,0.071,0.125,0.259,0.482,0.419,0.581,0.833,0.167,0.535,0.465
22200436,True,DAL,14400,0.469,0.531,0.415,0.092,0.415,0.138,0.169,0.131,0.323,0.481,0.519,0.667,0.333,0.556,0.444
22200436,False,POR,14400,0.584,0.416,0.473,0.073,0.355,0.118,0.173,0.109,0.4,0.346,0.654,0.923,0.077,0.538,0.462
22200437,True,LAL,14400,0.637,0.363,0.571,0.063,0.286,0.222,0.143,0.222,0.508,0.5,0.5,0.917,0.083,0.604,0.396
22200437,False,DEN,14400,0.667,0.333,0.556,0.037,0.25,0.185,0.194,0.204,0.519,0.567,0.433,0.889,0.111,0.641,0.359
22200438,True,LAC,14400,0.663,0.337,0.49,0.098,0.353,0.137,0.157,0.206,0.392,0.28,0.72,1.0,0.0,0.514,0.486
22200438,False,WAS,14400,0.702,0.298,0.581,0.0,0.29,0.29,0.129,0.161,0.581,0.556,0.444,0.556,0.444,0.556,0.444
22200439,True,SAS,14400,0.649,0.351,0.455,0.04,0.297,0.188,0.248,0.149,0.416,0.826,0.174,1.0,0.0,0.879,0.121
22200439,False,MIA,14400,0.634,0.366,0.559,0.108,0.297,0.081,0.144,0.135,0.45,0.484,0.516,0.909,0.091,0.595,0.405
22200440,True,CLE,15900,0.617,0.383,0.66,0.08,0.21,0.13,0.13,0.08,0.58,0.515,0.485,0.857,0.143,0.575,0.425
22200440,False,DAL,15900,0.443,0.557,0.424,0.081,0.455,0.04,0.121,0.121,0.343,0.333,0.667,0.8,0.2,0.528,0.472
22200441,True,HOU,14400,0.678,0.322,0.695,0.021,0.095,0.084,0.211,0.147,0.674,0.485,0.515,1.0,0.0,0.528,0.472
22200441,False,POR,14400,0.576,0.424,0.505,0.019,0.364,0.103,0.131,0.159,0.486,0.407,0.593,0.692,0.308,0.5,0.5
22200442,True,MIL,14400,0.578,0.422,0.488,0.081,0.439,0.073,0.073,0.179,0.407,0.5,0.5,0.833,0.167,0.625,0.375
22200442,False,UTA,14400,0.453,0.547,0.474,0.082,0.495,0.021,0.031,0.093,0.392,0.478,0.522,0.813,0.188,0.615,0.385
22200443,True,OKC,14400,0.511,0.489,0.33,0.035,0.496,0.035,0.174,0.104,0.296,0.579,0.421,0.947,0.053,0.763,0.237
22200443,False,MEM,14400,0.5,0.5,0.404,0.055,0.33,0.073,0.266,0.092,0.349,0.227,0.773,0.833,0.167,0.441,0.559
22200444,True,PHX,14400,0.506,0.494,0.407,0.119,0.381,0.059,0.212,0.229,0.288,0.417,0.583,0.867,0.133,0.59,0.41
22200444,False,NOP,14400,0.61,0.39,0.544,0.123,0.368,0.053,0.088,0.061,0.421,0.452,0.548,0.929,0.071,0.6,0.4
22200445,True,BOS,14400,0.472,0.528,0.413,0.043,0.391,0.217,0.196,0.087,0.37,0.526,0.474,1.0,0.0,0.71,0.29
22200445,False,ORL,14400,0.663,0.337,0.442,0.105,0.379,0.095,0.179,0.137,0.337,0.476,0.524,0.833,0.167,0.606,0.394
22200446,True,IND,14400,0.578,0.422,0.491,0.113,0.368,0.217,0.142,0.17,0.377,0.423,0.577,0.692,0.308,0.513,0.487
22200446,False,NYK,14400,0.687,0.313,0.569,0.092,0.22,0.101,0.211,0.083,0.477,0.258,0.742,0.625,0.375,0.333,0.667
22200447,True,DET,14400,0.659,0.341,0.562,0.099,0.198,0.132,0.24,0.157,0.463,0.412,0.588,0.75,0.25,0.476,0.524
22200447,False,BKN,14400,0.638,0.363,0.468,0.097,0.363,0.105,0.169,0.089,0.371,0.552,0.448,0.667,0.333,0.591,0.409
22200448,True,TOR,14400,0.653,0.347,0.491,0.018,0.355,0.045,0.155,0.209,0.473,0.481,0.519,0.615,0.385,0.525,0.475
22200448,False,GSW,14400,0.519,0.481,0.397,0.048,0.429,0.143,0.175,0.167,0.349,0.6,0.4,0.889,0.111,0.721,0.279
22200449,True,MIN,14400,0.506,0.494,0.453,0.04,0.46,0.087,0.087,0.133,0.413,0.588,0.412,0.783,0.217,0.667,0.333
22200449,False,CHI,14400,0.568,0.432,0.476,0.095,0.381,0.016,0.143,0.071,0.381,0.5,0.5,1.0,0.0,0.674,0.326
22200450,True,DEN,14400,0.649,0.351,0.538,0.034,0.277,0.168,0.185,0.059,0.504,0.688,0.313,1.0,0.0,0.767,0.233
22200450,False,CHA,14400,0.604,0.396,0.504,0.035,0.313,0.157,0.183,0.157,0.47,0.483,0.517,1.0,0.0,0.634,0.366
22200451,True,LAL,14400,0.707,0.293,0.588,0.034,0.277,0.176,0.134,0.084,0.555,0.543,0.457,0.909,0.091,0.63,0.37
22200451,False,WAS,14400,0.589,0.411,0.581,0.085,0.256,0.12,0.162,0.077,0.496,0.471,0.529,0.8,0.2,0.545,0.455
22200452,True,CLE,14400,0.629,0.371,0.459,0.049,0.369,0.238,0.172,0.164,0.41,0.607,0.393,0.467,0.533,0.558,0.442
22200452,False,UTA,14400,0.634,0.366,0.525,0.061,0.303,0.02,0.172,0.152,0.465,0.423,0.577,0.8,0.2,0.528,0.472
22200453,True,PHI,15900,0.475,0.525,0.327,0.038,0.433,0.154,0.24,0.135,0.288,0.471,0.529,0.933,0.067,0.688,0.313
22200453,False,TOR,15900,0.545,0.455,0.515,0.119,0.327,0.149,0.158,0.208,0.396,0.538,0.462,0.909,0.091,0.649,0.351
22200454,True,ATL,14400,0.66,0.34,0.571,0.079,0.286,0.151,0.143,0.095,0.492,0.611,0.389,0.583,0.417,0.604,0.396
22200454,False,ORL,14400,0.642,0.358,0.528,0.144,0.288,0.16,0.184,0.168,0.384,0.545,0.455,0.917,0.083,0.644,0.356
22200455,True,HOU,14400,0.745,0.255,0.667,0.019,0.143,0.057,0.19,0.143,0.648,0.571,0.429,0.6,0.4,0.575,0.425
22200455,False,SAS,14400,0.59,0.41,0.468,0.081,0.411,0.21,0.121,0.145,0.387,0.517,0.483,0.882,0.118,0.652,0.348
22200456,True,MIN,14400,0.652,0.348,0.517,0.017,0.31,0.103,0.172,0.19,0.5,0.367,0.633,0.667,0.333,0.452,0.548
22200456,False,DAL,14400,0.408,0.592,0.226,0.057,0.538,0.066,0.236,0.189,0.17,0.833,0.167,0.684,0.316,0.742,0.258
22200457,True,NOP,14400,0.545,0.455,0.403,0.05,0.454,0.059,0.143,0.185,0.353,0.667,0.333,0.778,0.222,0.714,0.286
22200457,False,MIL,14400,0.506,0.494,0.5,0.078,0.305,0.133,0.195,0.141,0.422,0.563,0.438,0.615,0.385,0.578,0.422
22200458,True,OKC,14400,0.648,0.352,0.472,0.016,0.268,0.114,0.26,0.138,0.455,0.379,0.621,0.818,0.182,0.5,0.5
22200458,False,POR,14400,0.58,0.42,0.463,0.033,0.397,0.074,0.14,0.124,0.43,0.5,0.5,0.75,0.25,0.591,0.409
22200459,True,PHX,14400,0.581,0.419,0.4,0.092,0.462,0.023,0.138,0.169,0.308,0.192,0.808,0.8,0.2,0.457,0.543
22200459,False,LAL,14400,0.678,0.322,0.519,0.192,0.346,0.135,0.135,0.067,0.327,0.185,0.815,0.667,0.333,0.333,0.667
22200460,True,SAC,14400,0.653,0.347,0.555,0.067,0.303,0.118,0.143,0.151,0.487,0.364,0.636,0.917,0.083,0.511,0.489
22200460,False,CHA,14400,0.674,0.326,0.624,0.048,0.24,0.104,0.136,0.104,0.576,0.513,0.487,0.6,0.4,0.531,0.469
22200461,True,DET,14400,0.691,0.309,0.577,0.09,0.243,0.09,0.18,0.144,0.486,0.438,0.563,0.889,0.111,0.537,0.463
22200461,False,UTA,14400,0.505,0.495,0.429,0.048,0.476,0.016,0.095,0.143,0.381,0.407,0.593,0.8,0.2,0.574,0.426
22200462,True,MIA,14400,0.457,0.543,0.447,0.058,0.437,0.078,0.117,0.175,0.388,0.522,0.478,0.933,0.067,0.684,0.316
22200462,False,CHI,14400,0.575,0.425,0.478,0.088,0.345,0.018,0.177,0.186,0.389,0.444,0.556,0.923,0.077,0.6,0.4
22200463,True,NYK,14400,0.54,0.46,0.424,0.045,0.386,0.098,0.189,0.273,0.379,0.429,0.571,0.882,0.118,0.6,0.4
22200463,False,GSW,14400,0.527,0.473,0.489,0.085,0.383,0.085,0.128,0.106,0.404,0.522,0.478,0.917,0.083,0.657,0.343
22200464,True,PHX,14400,0.64,0.36,0.509,0.073,0.355,0.045,0.136,0.073,0.436,0.5,0.5,0.923,0.077,0.634,0.366
22200464,False,WAS,14400,0.663,0.338,0.478,0.053,0.292,0.142,0.23,0.221,0.425,0.444,0.556,0.909,0.091,0.579,0.421
22200465,True,DEN,14400,0.697,0.303,0.571,0.095,0.286,0.143,0.143,0.133,0.476,0.633,0.367,0.9,0.1,0.7,0.3
22200465,False,MEM,14400,0.679,0.321,0.681,0.0,0.165,0.132,0.154,0.176,0.681,0.677,0.323,0.8,0.2,0.694,0.306
22200466,True,CLE,14400,0.624,0.376,0.544,0.07,0.263,0.079,0.193,0.193,0.474,0.516,0.484,0.6,0.4,0.537,0.463
22200466,False,MIL,14400,0.639,0.361,0.491,0.057,0.368,0.113,0.142,0.113,0.434,0.308,0.692,0.923,0.077,0.513,0.487
22200467,True,PHI,14400,0.602,0.398,0.531,0.035,0.292,0.177,0.177,0.319,0.496,0.633,0.367,0.727,0.273,0.659,0.341
22200467,False,DET,14400,0.709,0.291,0.538,0.172,0.194,0.097,0.269,0.129,0.366,0.36,0.64,1.0,0.0,0.484,0.516
22200468,True,ATL,14400,0.593,0.407,0.463,0.148,0.389,0.083,0.148,0.046,0.315,0.48,0.52,0.714,0.286,0.564,0.436
22200468,False,CHI,14400,0.721,0.279,0.655,0.255,0.191,0.109,0.155,0.127,0.4,0.389,0.611,0.857,0.143,0.465,0.535
22200469,True,BOS,14400,0.594,0.406,0.464,0.018,0.348,0.188,0.188,0.143,0.446,0.538,0.462,0.923,0.077,0.667,0.333
22200469,False,IND,14400,0.602,0.398,0.479,0.034,0.462,0.145,0.06,0.162,0.444,0.607,0.393,0.556,0.444,0.587,0.413
22200470,True,BKN,14400,0.607,0.393,0.462,0.154,0.441,0.175,0.098,0.252,0.308,0.697,0.303,0.905,0.095,0.778,0.222
22200470,False,GSW,14400,0.602,0.398,0.513,0.035,0.319,0.088,0.168,0.159,0.478,0.69,0.31,1.0,0.0,0.78,0.22
22200471,True,NYK,14400,0.658,0.342,0.585,0.057,0.311,0.113,0.104,0.085,0.528,0.452,0.548,1.0,0.0,0.595,0.405
22200471,False,TOR,14400,0.638,0.362,0.584,0.159,0.239,0.15,0.177,0.186,0.425,0.333,0.667,0.667,0.333,0.405,0.595
22200472,True,HOU,14400,0.511,0.489,0.436,0.073,0.464,0.109,0.1,0.155,0.364,0.333,0.667,0.824,0.176,0.537,0.463
22200472,False,ORL,14400,0.593,0.407,0.517,0.086,0.284,0.129,0.198,0.181,0.431,0.4,0.6,0.636,0.364,0.463,0.537
22200473,True,MIN,14400,0.647,0.353,0.687,0.162,0.242,0.091,0.071,0.131,0.525,0.441,0.559,1.0,0.0,0.548,0.452
22200473,False,DAL,14400,0.48,0.52,0.404,0.135,0.375,0.087,0.221,0.202,0.269,0.381,0.619,0.692,0.308,0.5,0.5
22200474,True,OKC,14400,0.688,0.312,0.554,0.04,0.238,0.059,0.208,0.139,0.515,0.429,0.571,0.875,0.125,0.528,0.472
22200474,False,POR,14400,0.544,0.456,0.51,0.02,0.429,0.092,0.061,0.204,0.49,0.6,0.4,1.0,0.0,0.744,0.256
22200475,True,SAC,14400,0.505,0.495,0.463,0.03,0.381,0.082,0.157,0.09,0.433,0.387,0.613,1.0,0.0,0.604,0.396
22200475,False,LAL,14400,0.714,0.286,0.517,0.1,0.275,0.125,0.208,0.133,0.417,0.484,0.516,0.909,0.091,0.595,0.405
22200476,True,LAC,14400,0.395,0.605,0.286,0.032,0.548,0.159,0.167,0.19,0.254,0.444,0.556,0.913,0.087,0.707,0.293
22200476,False,CHA,14400,0.663,0.337,0.533,0.019,0.257,0.133,0.21,0.314,0.514,0.679,0.321,0.667,0.333,0.676,0.324
22200477,True,NOP,14400,0.626,0.374,0.492,0.016,0.31,0.111,0.198,0.175,0.476,0.452,0.548,0.846,0.154,0.568,0.432
22200477,False,SAS,14400,0.689,0.311,0.581,0.12,0.231,0.145,0.188,0.171,0.462,0.441,0.559,0.889,0.111,0.535,0.465
22200478,True,UTA,14400,0.593,0.407,0.433,0.05,0.4,0.142,0.167,0.142,0.383,0.192,0.808,0.688,0.313,0.381,0.619
22200478,False,WAS,14400,0.744,0.256,0.696,0.107,0.188,0.223,0.116,0.134,0.589,0.41,0.59,0.571,0.429,0.435,0.565
22200479,True,ORL,14400,0.632,0.368,0.496,0.105,0.383,0.098,0.12,0.143,0.391,0.485,0.515,0.824,0.176,0.6,0.4
22200479,False,SAS,14400,0.608,0.392,0.566,0.088,0.319,0.097,0.115,0.212,0.478,0.531,0.469,0.917,0.083,0.636,0.364
22200480,True,PHI,14400,0.67,0.33,0.588,0.101,0.303,0.134,0.109,0.118,0.487,0.6,0.4,0.833,0.167,0.66,0.34
22200480,False,LAC,14400,0.531,0.469,0.474,0.228,0.368,0.088,0.158,0.079,0.246,0.444,0.556,0.929,0.071,0.61,0.39
22200481,True,ATL,14400,0.63,0.37,0.569,0.062,0.277,0.162,0.154,0.162,0.508,0.595,0.405,0.667,0.333,0.612,0.388
22200481,False,DET,14400,0.633,0.367,0.533,0.152,0.257,0.038,0.21,0.076,0.381,0.321,0.679,0.889,0.111,0.459,0.541
22200482,True,BOS,14400,0.54,0.46,0.512,0.033,0.322,0.198,0.165,0.215,0.479,0.516,0.484,0.923,0.077,0.636,0.364
22200482,False,MIN,14400,0.648,0.352,0.624,0.147,0.275,0.092,0.101,0.147,0.477,0.559,0.441,0.6,0.4,0.568,0.432
22200483,True,BKN,14400,0.656,0.344,0.542,0.119,0.356,0.203,0.102,0.203,0.424,0.594,0.406,0.786,0.214,0.652,0.348
22200483,False,MIL,14400,0.56,0.44,0.56,0.08,0.27,0.13,0.17,0.12,0.48,0.393,0.607,0.667,0.333,0.459,0.541
22200484,True,CLE,14400,0.566,0.434,0.523,0.093,0.308,0.112,0.168,0.178,0.43,0.679,0.321,0.727,0.273,0.692,0.308
22200484,False,TOR,14400,0.56,0.44,0.39,0.017,0.483,0.229,0.127,0.153,0.373,0.391,0.609,0.842,0.158,0.595,0.405
22200485,True,NYK,14400,0.593,0.407,0.462,0.051,0.41,0.051,0.128,0.051,0.41,0.296,0.704,0.938,0.063,0.535,0.465
22200485,False,CHI,14400,0.667,0.333,0.525,0.186,0.356,0.076,0.119,0.119,0.339,0.355,0.645,0.929,0.071,0.533,0.467
22200486,True,MIA,14400,0.653,0.347,0.519,0.037,0.361,0.13,0.12,0.194,0.481,0.464,0.536,0.769,0.231,0.561,0.439
22200486,False,IND,14400,0.434,0.566,0.342,0.018,0.568,0.171,0.09,0.09,0.324,0.579,0.421,0.714,0.286,0.65,0.35
22200487,True,HOU,14400,0.679,0.321,0.547,0.113,0.226,0.075,0.226,0.151,0.434,0.655,0.345,0.875,0.125,0.703,0.297
22200487,False,DAL,14400,0.45,0.55,0.357,0.071,0.429,0.098,0.214,0.25,0.286,0.35,0.65,0.813,0.188,0.556,0.444
22200488,True,OKC,15900,0.657,0.343,0.544,0.016,0.312,0.16,0.144,0.136,0.528,0.529,0.471,0.692,0.308,0.574,0.426
22200488,False,NOP,15900,0.606,0.394,0.438,0.016,0.305,0.07,0.258,0.172,0.422,0.679,0.321,0.846,0.154,0.732,0.268
22200489,True,DEN,14400,0.741,0.259,0.617,0.067,0.25,0.15,0.133,0.133,0.55,0.622,0.378,0.8,0.2,0.66,0.34
22200489,False,POR,14400,0.598,0.402,0.561,0.075,0.252,0.121,0.187,0.112,0.486,0.567,0.433,0.778,0.222,0.615,0.385
22200490,True,PHX,14400,0.598,0.402,0.58,0.16,0.27,0.04,0.15,0.12,0.42,0.517,0.483,0.889,0.111,0.605,0.395
22200490,False,MEM,14400,0.747,0.253,0.608,0.032,0.168,0.112,0.224,0.176,0.576,0.605,0.395,1.0,0.0,0.667,0.333
22200491,True,SAC,14400,0.619,0.381,0.486,0.036,0.27,0.162,0.243,0.099,0.45,0.444,0.556,0.7,0.3,0.514,0.486
22200491,False,WAS,14400,0.636,0.364,0.624,0.064,0.24,0.192,0.136,0.104,0.56,0.538,0.462,0.9,0.1,0.612,0.388
22200492,True,LAL,14400,0.522,0.478,0.446,0.062,0.438,0.077,0.115,0.085,0.385,0.379,0.621,0.842,0.158,0.563,0.438
22200492,False,CHA,14400,0.564,0.436,0.537,0.075,0.358,0.216,0.104,0.239,0.463,0.472,0.528,0.813,0.188,0.577,0.423
22200493,True,NYK,14400,0.644,0.356,0.554,0.054,0.321,0.107,0.125,0.098,0.5,0.645,0.355,0.833,0.167,0.698,0.302
22200493,False,PHI,14400,0.494,0.506,0.353,0.067,0.454,0.05,0.193,0.118,0.286,0.476,0.524,0.667,0.333,0.564,0.436
22200494,True,DAL,14400,0.476,0.524,0.419,0.065,0.435,0.032,0.145,0.121,0.355,0.577,0.423,0.889,0.111,0.705,0.295
22200494,False,LAL,14400,0.65,0.35,0.522,0.157,0.235,0.157,0.243,0.113,0.365,0.3,0.7,1.0,0.0,0.462,0.538
22200495,True,BOS,14400,0.541,0.459,0.446,0.058,0.41,0.122,0.144,0.158,0.388,0.452,0.548,0.789,0.211,0.58,0.42
22200495,False,MIL,14400,0.571,0.429,0.492,0.153,0.331,0.11,0.178,0.085,0.339,0.448,0.552,0.692,0.308,0.524,0.476
22200496,True,GSW,14400,0.516,0.484,0.407,0.195,0.439,0.065,0.154,0.098,0.211,0.6,0.4,0.889,0.111,0.721,0.279
22200496,False,MEM,14400,0.585,0.415,0.55,0.092,0.248,0.248,0.202,0.165,0.459,0.333,0.667,1.0,0.0,0.487,0.513
22200497,True,DEN,15900,0.617,0.383,0.5,0.094,0.305,0.086,0.195,0.109,0.406,0.563,0.438,0.846,0.154,0.644,0.356
22200497,False,PHX,15900,0.628,0.372,0.448,0.128,0.408,0.04,0.144,0.168,0.32,0.571,0.429,0.941,0.059,0.711,0.289
22200498,True,CLE,14400,0.561,0.439,0.444,0.034,0.333,0.145,0.222,0.171,0.41,0.462,0.538,0.692,0.308,0.538,0.462
22200498,False,BKN,14400,0.634,0.366,0.464,0.192,0.432,0.184,0.104,0.144,0.272,0.448,0.552,0.778,0.222,0.574,0.426
22200499,True,DET,15900,0.66,0.34,0.427,0.107,0.366,0.015,0.206,0.168,0.321,0.607,0.393,0.938,0.063,0.727,0.273
22200499,False,LAC,15900,0.516,0.484,0.423,0.155,0.401,0.099,0.176,0.197,0.268,0.3,0.7,0.842,0.158,0.51,0.49
22200500,True,MIA,14400,0.52,0.48,0.602,0.035,0.345,0.08,0.053,0.133,0.566,0.441,0.559,0.923,0.077,0.574,0.426
22200500,False,MIN,14400,0.57,0.43,0.509,0.036,0.409,0.036,0.082,0.109,0.473,0.643,0.357,0.867,0.133,0.721,0.279
22200501,True,CHI,14400,0.62,0.38,0.542,0.169,0.331,0.195,0.127,0.11,0.373,0.438,0.563,1.0,0.0,0.6,0.4
22200501,False,HOU,14400,0.511,0.489,0.496,0.045,0.383,0.12,0.12,0.113,0.451,0.545,0.455,0.588,0.412,0.56,0.44
22200502,True,NOP,14400,0.556,0.444,0.513,0.053,0.319,0.15,0.168,0.168,0.46,0.724,0.276,0.75,0.25,0.732,0.268
22200502,False,IND,14400,0.578,0.422,0.559,0.065,0.29,0.204,0.151,0.183,0.495,0.615,0.385,0.778,0.222,0.657,0.343
22200503,True,SAS,14400,0.793,0.207,0.667,0.079,0.143,0.159,0.19,0.079,0.587,0.5,0.5,1.0,0.0,0.563,0.438
22200503,False,UTA,14400,0.557,0.443,0.426,0.0,0.32,0.115,0.254,0.172,0.426,0.385,0.615,0.769,0.231,0.513,0.487
22200504,True,POR,14400,0.558,0.442,0.468,0.048,0.339,0.202,0.194,0.081,0.419,0.517,0.483,0.929,0.071,0.651,0.349
22200504,False,CHA,14400,0.65,0.35,0.513,0.142,0.319,0.142,0.168,0.106,0.372,0.552,0.448,0.75,0.25,0.61,0.39
22200505,True,ORL,14400,0.667,0.333,0.582,0.182,0.273,0.091,0.145,0.173,0.4,0.469,0.531,1.0,0.0,0.595,0.405
22200505,False,LAL,14400,0.522,0.478,0.496,0.062,0.395,0.116,0.109,0.093,0.434,0.625,0.375,0.706,0.294,0.653,0.347
