gameid,home,team,SEC,estOFFRTG,OFFRTG,estDEFRTG,DEFRTG,estNETRTG,NETRTG,ASTpct,ASTtoTOV,ASTratio,ORBpct,DRBpct,REBpct,estteamTOVpct,TOVratio,effFGpct,TSpct,USGpct,estUSGpct,estpace,pace,paceper40,POS,pie
22200370,False,IND,14400,107.9,109.5,108.2,114.2,-0.2,-4.6,0.564,1.16,16.6,0.156,0.551,0.362,17.83,18.1,0.599,0.628,1,0.201,109.22,105.5,87.92,105,0.461
22200371,True,NOP,14400,99.9,105.1,96.0,98.0,3.8,7.1,0.538,1.11,15.5,0.286,0.772,0.547,18.248,19.2,0.506,0.547,1,0.195,103.08,99.5,82.92,99,0.587
22200371,False,DET,14400,96.0,98.0,99.9,105.1,-3.8,-7.1,0.486,1.31,13.4,0.228,0.714,0.453,12.74,13.0,0.472,0.505,1,0.198,103.08,99.5,82.92,100,0.413
22200372,True,UTA,14400,120.1,120.4,112.8,118.3,7.3,2.1,0.565,1.53,18.8,0.268,0.636,0.479,16.466,16.5,0.622,0.651,1,0.201,106.12,103.5,86.25,103,0.531
22200372,False,GSW,14400,112.8,118.3,120.1,120.4,-7.3,-2.1,0.578,1.86,17.4,0.364,0.732,0.521,12.844,13.5,0.531,0.564,1,0.197,106.12,103.5,86.25,104,0.469
22200373,True,PHX,14400,92.1,92.5,115.0,117.9,-22.8,-25.5,0.514,1.06,13.7,0.276,0.717,0.486,16.924,17.0,0.441,0.483,1,0.201,107.54,106.0,88.33,106,0.358
22200373,False,BOS,14400,115.0,117.9,92.1,92.5,22.8,25.5,0.592,2.23,19.5,0.283,0.724,0.514,11.957,12.3,0.564,0.586,1,0.197,107.54,106.0,88.33,106,0.642
22200374,True,MIA,14400,118.4,118.6,112.0,113.4,6.4,5.2,0.522,3.0,18.7,0.178,0.8,0.489,8.234,8.2,0.578,0.598,1,0.198,97.7,97.0,80.83,97,0.532
22200374,False,LAC,14400,112.0,113.4,118.4,118.6,-6.4,-5.2,0.649,1.5,18.6,0.2,0.822,0.511,16.287,16.5,0.569,0.616,1,0.198,97.7,97.0,80.83,97,0.468
22200375,True,SAS,14400,118.5,120.4,106.2,110.1,12.2,10.3,0.543,1.47,19.0,0.237,0.632,0.474,17.068,17.3,0.633,0.658,1,0.197,101.1,98.5,82.08,98,0.581
22200375,False,HOU,14400,106.2,110.1,118.5,120.4,-12.2,-10.3,0.523,1.64,16.2,0.368,0.763,0.526,13.645,14.1,0.5,0.521,1,0.199,101.1,98.5,82.08,99,0.419
22200376,True,POR,14400,122.4,122.4,120.2,124.7,2.2,-2.3,0.682,2.31,21.3,0.319,0.617,0.468,13.26,13.3,0.571,0.612,1,0.198,99.36,97.5,81.25,98,0.497
22200376,False,DEN,14400,120.2,124.7,122.4,122.4,-2.2,2.3,0.596,1.75,19.4,0.383,0.681,0.532,15.892,16.5,0.582,0.601,1,0.195,99.36,97.5,81.25,97,0.503
22200377,True,CHA,14400,104.8,103.0,116.1,124.7,-11.3,-21.7,0.432,1.23,12.8,0.28,0.589,0.443,13.358,13.1,0.476,0.529,1,0.198,100.76,98.0,81.67,99,0.421
22200377,False,NYK,14400,116.1,124.7,104.8,103.0,11.3,21.7,0.61,1.79,17.2,0.411,0.72,0.557,13.436,14.4,0.511,0.57,1,0.195,100.76,98.0,81.67,97,0.579
22200378,True,IND,14400,130.4,131.5,123.3,122.0,7.1,9.5,0.535,1.92,17.9,0.409,0.683,0.541,12.931,13.0,0.612,0.645,1,0.2,91.4,91.5,76.25,92,0.517
22200378,False,WAS,14400,123.3,122.0,130.4,131.5,-7.1,-9.5,0.61,1.79,19.7,0.317,0.591,0.459,15.556,15.4,0.597,0.631,1,0.2,91.4,91.5,76.25,91,0.483
22200379,True,ORL,14400,116.2,116.5,109.5,111.2,6.7,5.3,0.571,1.2,19.3,0.133,0.784,0.543,20.568,20.6,0.662,0.704,1,0.196,98.38,97.5,81.25,97,0.526
22200379,False,TOR,14400,109.5,111.2,116.2,116.5,-6.7,-5.3,0.639,3.29,17.8,0.216,0.867,0.457,7.034,7.1,0.482,0.548,1,0.199,98.38,97.5,81.25,98,0.474
22200380,True,BKN,14400,115.1,116.5,109.4,112.6,5.7,3.9,0.667,1.43,20.9,0.308,0.66,0.5,20.146,20.4,0.62,0.65,1,0.2,105.14,103.0,85.83,103,0.54
22200380,False,ATL,14400,109.4,112.6,115.1,116.5,-5.7,-3.9,0.457,1.17,15.1,0.34,0.692,0.5,16.975,17.5,0.548,0.58,1,0.198,105.14,103.0,85.83,103,0.46
22200381,True,CLE,14400,94.4,97.9,112.7,110.4,-18.3,-12.5,0.588,1.0,15.5,0.298,0.861,0.542,19.865,20.6,0.494,0.536,1,0.197,97.38,96.5,80.42,97,0.406
22200381,False,SAC,14400,112.7,110.4,94.4,97.9,18.3,12.5,0.6,1.11,17.5,0.139,0.702,0.458,20.196,19.8,0.652,0.662,1,0.198,97.38,96.5,80.42,96,0.594
22200382,True,PHI,15900,115.0,116.7,105.9,108.0,9.1,8.7,0.625,1.3,19.6,0.279,0.771,0.538,19.882,20.2,0.633,0.667,1,0.196,104.55,102.79,85.66,114,0.534
22200382,False,LAL,15900,105.9,108.0,115.0,116.7,-9.1,-8.7,0.659,1.38,19.2,0.229,0.721,0.462,18.229,18.6,0.563,0.603,1,0.196,104.55,102.79,85.66,113,0.466
22200383,True,MEM,14400,106.5,108.6,95.5,98.1,11.0,10.5,0.682,2.14,20.1,0.298,0.696,0.496,13.074,13.3,0.533,0.542,1,0.202,107.48,105.0,87.5,105,0.613
22200383,False,DET,14400,95.5,98.1,106.5,108.6,-11.0,-10.5,0.639,1.21,16.0,0.304,0.702,0.504,17.612,18.1,0.461,0.505,1,0.199,107.48,105.0,87.5,105,0.387
22200384,True,NOP,14400,123.8,128.0,116.2,117.0,7.6,11.0,0.587,2.45,18.8,0.354,0.727,0.533,10.638,11.0,0.556,0.607,1,0.198,102.06,100.0,83.33,100,0.561
22200384,False,PHX,14400,116.2,117.0,123.8,128.0,-7.6,-11.0,0.698,1.76,21.6,0.273,0.646,0.467,16.878,17.0,0.628,0.638,1,0.199,102.06,100.0,83.33,100,0.439
22200385,True,UTA,14400,108.5,108.0,116.3,118.0,-7.8,-10.0,0.564,2.0,16.5,0.226,0.744,0.446,11.049,11.0,0.506,0.537,1,0.197,100.5,100.0,83.33,100,0.419
22200385,False,MIN,14400,116.3,118.0,108.5,108.0,7.8,10.0,0.714,1.76,21.8,0.256,0.774,0.554,16.759,17.0,0.62,0.652,1,0.201,100.5,100.0,83.33,100,0.581
22200386,True,DAL,14400,107.6,107.1,104.8,110.4,2.8,-3.3,0.512,1.91,16.1,0.263,0.667,0.454,11.275,11.2,0.54,0.533,1,0.197,99.34,97.0,80.83,98,0.464
22200386,False,MIL,14400,104.8,110.4,107.6,107.1,-2.8,3.3,0.711,1.59,19.1,0.333,0.737,0.546,16.812,17.7,0.5,0.546,1,0.193,99.34,97.0,80.83,96,0.536
22200387,True,MIA,14400,112.9,115.6,114.3,119.8,-1.4,-4.2,0.667,2.6,20.1,0.17,0.659,0.398,10.171,10.4,0.562,0.595,1,0.197,99.48,96.0,80.0,96,0.456
22200387,False,SAS,14400,114.3,119.8,112.9,115.6,1.4,4.2,0.571,1.33,18.0,0.341,0.83,0.602,17.886,18.8,0.583,0.627,1,0.197,99.48,96.0,80.0,96,0.544
22200388,True,IND,14400,123.7,126.7,131.9,129.5,-8.3,-2.9,0.638,1.58,20.8,0.244,0.453,0.362,17.665,18.1,0.676,0.696,1,0.194,105.32,105.0,87.5,105,0.505
22200388,False,BKN,14400,131.9,129.5,123.7,126.7,8.3,2.9,0.365,1.06,12.6,0.547,0.756,0.638,17.462,17.1,0.565,0.596,1,0.2,105.32,105.0,87.5,105,0.495
22200389,True,WAS,14400,106.6,107.0,111.7,112.9,-5.1,-5.9,0.649,1.6,18.1,0.224,0.782,0.519,14.946,15.0,0.529,0.573,1,0.199,101.2,100.5,83.75,100,0.504
22200389,False,LAC,14400,111.7,112.9,106.6,107.0,5.1,5.9,0.55,2.2,16.5,0.218,0.776,0.481,9.8,9.9,0.527,0.564,1,0.198,101.2,100.5,83.75,101,0.496
22200390,True,CLE,14400,112.9,115.8,106.5,106.3,6.4,9.5,0.625,1.92,18.6,0.3,0.787,0.536,13.342,13.7,0.541,0.57,1,0.196,96.62,95.5,79.58,95,0.543
22200390,False,OKC,14400,106.5,106.3,112.9,115.8,-6.4,-9.5,0.658,2.27,19.6,0.213,0.7,0.464,11.482,11.5,0.518,0.556,1,0.198,96.62,95.5,79.58,96,0.457
22200391,True,CHI,14400,141.8,144.0,113.4,112.7,28.4,31.3,0.611,3.3,23.8,0.143,0.82,0.541,9.846,10.0,0.747,0.753,1,0.195,101.5,101.0,84.17,100,0.62
22200391,False,DAL,14400,113.4,112.7,141.8,144.0,-28.4,-31.3,0.585,3.0,18.0,0.18,0.857,0.459,7.886,7.8,0.517,0.567,1,0.197,101.5,101.0,84.17,102,0.38
22200392,True,GSW,14400,117.4,119.4,104.5,102.9,12.9,16.5,0.553,1.73,18.3,0.277,0.843,0.571,14.313,14.6,0.582,0.61,1,0.195,103.62,103.5,86.25,103,0.566
22200392,False,BOS,14400,104.5,102.9,117.4,119.4,-12.9,-16.5,0.447,1.7,13.6,0.157,0.723,0.429,9.762,9.6,0.506,0.543,1,0.201,103.62,103.5,86.25,104,0.434
22200393,True,DEN,14400,119.7,119.8,112.0,113.4,7.8,6.4,0.596,3.11,21.5,0.171,0.755,0.489,9.371,9.4,0.593,0.618,1,0.198,97.14,96.5,80.42,96,0.569
22200393,False,UTA,14400,112.0,113.4,119.7,119.8,-7.8,-6.4,0.513,1.43,15.6,0.245,0.829,0.511,14.251,14.4,0.547,0.584,1,0.194,97.14,96.5,80.42,97,0.431
22200394,True,POR,14400,123.6,125.3,115.1,119.2,8.5,6.1,0.465,1.25,15.2,0.357,0.833,0.595,15.949,16.2,0.596,0.65,1,0.201,101.44,99.0,82.5,99,0.516
22200394,False,MIN,14400,115.1,119.2,123.6,125.3,-8.5,-6.1,0.489,1.69,17.1,0.167,0.643,0.405,12.676,13.1,0.602,0.631,1,0.195,101.44,99.0,82.5,99,0.484
22200395,True,NOP,15900,119.1,121.7,114.3,118.1,4.8,3.6,0.62,1.82,21.2,0.275,0.61,0.475,15.694,16.0,0.628,0.656,1,0.196,98.17,95.55,79.62,106,0.553
22200395,False,PHX,15900,114.3,118.1,119.1,121.7,-4.8,-3.6,0.694,2.27,21.1,0.39,0.725,0.525,13.827,14.3,0.529,0.551,1,0.196,98.17,95.55,79.62,105,0.447
22200396,True,DET,14400,114.2,115.8,122.9,125.3,-8.7,-9.4,0.651,2.33,19.9,0.275,0.825,0.516,11.71,11.9,0.554,0.582,1,0.197,101.68,100.0,83.33,101,0.441
22200396,False,LAL,14400,122.9,125.3,114.2,115.8,8.7,9.4,0.674,2.82,22.5,0.175,0.725,0.484,10.904,11.1,0.613,0.647,1,0.198,101.68,100.0,83.33,99,0.559
22200397,True,NYK,14400,108.9,107.7,94.8,97.1,14.0,10.6,0.475,1.12,13.9,0.34,0.764,0.562,16.524,16.3,0.494,0.555,1,0.193,103.64,103.0,85.83,104,0.613
22200397,False,SAC,14400,94.8,97.1,108.9,107.7,-14.0,-10.6,0.606,1.18,14.8,0.236,0.66,0.438,16.284,16.7,0.458,0.503,1,0.198,103.64,103.0,85.83,102,0.387
22200398,True,ORL,14400,113.7,120.7,105.6,106.5,8.0,14.2,0.694,1.39,18.7,0.409,0.771,0.598,18.435,19.6,0.558,0.612,1,0.193,95.68,92.5,77.08,92,0.551
22200398,False,TOR,14400,105.6,106.5,113.7,120.7,-8.0,-14.2,0.6,2.0,15.2,0.229,0.591,0.402,9.603,9.7,0.44,0.54,1,0.201,95.68,92.5,77.08,93,0.449
22200399,True,PHI,14400,125.9,129.7,105.4,110.8,20.5,18.9,0.674,1.94,21.5,0.268,0.614,0.469,15.373,15.8,0.633,0.675,1,0.195,105.64,101.5,84.58,101,0.591
22200399,False,CHA,14400,105.4,110.8,125.9,129.7,-20.5,-18.9,0.553,1.31,14.7,0.386,0.732,0.531,14.925,15.7,0.468,0.532,1,0.196,105.64,101.5,84.58,102,0.409
22200400,True,ATL,15900,107.7,108.8,105.1,108.9,2.6,-0.1,0.596,1.87,18.6,0.208,0.696,0.459,13.13,13.3,0.546,0.573,1,0.196,104.31,101.89,84.91,113,0.478
22200400,False,CHI,15900,105.1,108.9,107.7,108.8,-2.6,0.1,0.583,1.47,17.8,0.304,0.792,0.541,16.362,17.0,0.515,0.554,1,0.197,104.31,101.89,84.91,112,0.522
22200401,True,HOU,14400,98.7,99.0,91.2,93.9,7.5,5.1,0.575,1.92,17.5,0.25,0.717,0.5,12.21,12.2,0.473,0.504,1,0.201,99.6,98.0,81.67,98,0.568
22200401,False,MIL,14400,91.2,93.9,98.7,99.0,-7.5,-5.1,0.545,1.13,13.6,0.283,0.75,0.5,15.854,16.3,0.433,0.47,1,0.197,99.6,98.0,81.67,98,0.432
22200402,True,IND,14400,83.8,87.2,90.7,93.5,-6.9,-6.3,0.571,0.89,13.1,0.273,0.755,0.509,18.405,19.1,0.424,0.467,1,0.195,96.86,93.5,77.92,94,0.441
22200402,False,MIA,14400,90.7,93.5,83.8,87.2,6.9,6.3,0.719,1.64,18.0,0.245,0.727,0.491,14.595,15.1,0.44,0.478,1,0.198,96.86,93.5,77.92,93,0.559
22200403,True,WAS,14400,97.4,98.0,108.8,112.0,-11.4,-14.0,0.568,1.05,16.2,0.222,0.826,0.527,19.478,19.6,0.538,0.564,1,0.197,102.8,101.0,84.17,102,0.442
22200403,False,BKN,14400,108.8,112.0,97.4,98.0,11.4,14.0,0.568,1.92,18.5,0.174,0.778,0.473,12.631,13.0,0.539,0.578,1,0.193,102.8,101.0,84.17,100,0.558
22200404,True,MEM,14400,117.5,123.1,93.9,100.0,23.6,23.1,0.72,1.57,24.0,0.4,0.625,0.551,21.116,22.1,0.681,0.704,1,0.197,109.3,103.5,86.25,104,0.711
22200404,False,ATL,14400,93.9,100.0,117.5,123.1,-23.6,-23.1,0.541,1.25,13.4,0.375,0.6,0.449,14.588,15.5,0.413,0.453,1,0.197,109.3,103.5,86.25,103,0.289
22200405,True,DAL,14400,118.6,121.0,113.7,115.2,4.9,5.8,0.615,1.71,16.9,0.364,0.761,0.545,13.725,14.0,0.538,0.582,1,0.198,101.12,99.5,82.92,100,0.518
22200405,False,OKC,14400,113.7,115.2,118.6,121.0,-4.9,-5.8,0.5,1.62,16.0,0.239,0.636,0.455,12.969,13.1,0.534,0.586,1,0.198,101.12,99.5,82.92,99,0.482
22200406,True,SAS,14400,114.2,115.5,111.6,113.3,2.7,2.2,0.543,1.92,17.6,0.377,0.596,0.48,13.26,13.4,0.521,0.538,1,0.197,98.76,97.5,81.25,97,0.473
22200406,False,CLE,14400,111.6,113.3,114.2,115.5,-2.7,-2.2,0.467,1.4,15.5,0.404,0.623,0.52,15.078,15.3,0.516,0.558,1,0.201,98.76,97.5,81.25,98,0.527
22200407,True,POR,14400,125.2,125.5,107.3,105.7,17.9,19.8,0.667,1.68,21.4,0.289,0.846,0.588,17.884,17.9,0.657,0.677,1,0.198,105.3,106.0,88.33,106,0.575
22200407,False,MIN,14400,107.3,105.7,125.2,125.5,-17.9,-19.8,0.543,2.5,18.3,0.154,0.711,0.412,9.582,9.4,0.548,0.552,1,0.199,105.3,106.0,88.33,106,0.425
22200408,True,LAC,14400,115.0,115.3,95.4,94.9,19.6,20.4,0.409,1.8,14.1,0.286,0.851,0.563,10.179,10.2,0.544,0.569,1,0.2,97.84,98.0,81.67,98,0.546
22200408,False,BOS,14400,95.4,94.9,115.0,115.3,-19.6,-20.4,0.818,1.8,20.9,0.149,0.714,0.438,15.394,15.3,0.493,0.532,1,0.201,97.84,98.0,81.67,98,0.454
22200409,True,PHI,14400,118.4,118.3,98.3,98.1,20.1,20.2,0.791,2.83,24.0,0.093,0.709,0.439,11.552,11.5,0.607,0.641,1,0.197,104.34,104.5,87.08,104,0.628
22200409,False,SAC,14400,98.3,98.1,118.4,118.3,-20.1,-20.2,0.553,1.24,15.1,0.291,0.907,0.561,16.221,16.2,0.467,0.511,1,0.2,104.34,104.5,87.08,105,0.372
22200410,True,MIL,14400,119.5,118.5,101.5,102.8,18.0,15.7,0.489,0.96,15.6,0.308,0.767,0.586,21.479,21.3,0.622,0.666,1,0.195,108.22,108.0,90.0,108,0.629
22200410,False,GSW,14400,101.5,102.8,119.5,118.5,-18.0,-15.7,0.658,1.39,17.1,0.233,0.692,0.414,16.459,16.7,0.505,0.537,1,0.198,108.22,108.0,90.0,108,0.371
22200411,True,HOU,14400,108.9,109.9,93.8,97.0,15.0,12.9,0.471,0.7,11.9,0.408,0.704,0.583,22.558,22.8,0.494,0.578,1,0.197,102.66,100.5,83.75,101,0.609
22200411,False,PHX,14400,93.8,97.0,108.9,109.9,-15.0,-12.9,0.667,2.2,15.3,0.296,0.592,0.417,9.675,10.0,0.383,0.436,1,0.196,102.66,100.5,83.75,100,0.391
22200412,True,UTA,14400,108.7,114.2,91.3,95.2,17.4,18.9,0.633,1.41,19.2,0.439,0.672,0.559,19.77,20.8,0.549,0.559,1,0.192,110.4,105.5,87.92,106,0.596
22200412,False,NOP,14400,91.3,95.2,108.7,114.2,-17.4,-18.9,0.676,1.47,16.7,0.328,0.561,0.441,15.522,16.2,0.419,0.465,1,0.198,110.4,105.5,87.92,105,0.404
22200413,True,LAL,15900,106.1,106.3,108.9,108.9,-2.8,-2.6,0.523,1.92,16.3,0.192,0.733,0.482,10.791,10.8,0.516,0.556,1,0.2,101.09,100.98,84.15,111,0.525
22200413,False,BOS,15900,108.9,108.9,106.1,106.3,2.8,2.6,0.587,1.93,17.8,0.267,0.808,0.518,12.496,12.5,0.534,0.549,1,0.2,101.09,100.98,84.15,112,0.475
22200414,True,CHA,15900,116.8,119.6,125.0,125.9,-8.2,-6.3,0.447,4.2,13.7,0.319,0.722,0.496,4.357,4.5,0.487,0.529,1,0.2,103.06,101.43,84.53,112,0.465
22200414,False,DET,15900,125.0,125.9,116.8,119.6,8.2,6.3,0.521,1.56,16.7,0.278,0.681,0.504,14.179,14.3,0.613,0.648,1,0.199,103.06,101.43,84.53,112,0.535
22200415,True,IND,14400,112.6,114.7,107.4,110.2,5.2,4.5,0.682,1.67,20.5,0.178,0.674,0.429,16.216,16.5,0.598,0.638,1,0.195,110.88,108.5,90.42,109,0.527
22200415,False,GSW,14400,107.4,110.2,112.6,114.7,-5.2,-4.5,0.675,1.13,18.0,0.326,0.822,0.571,21.668,22.2,0.547,0.602,1,0.197,110.88,108.5,90.42,108,0.473
22200416,True,ORL,14400,127.1,132.4,121.7,120.4,5.4,12.0,0.596,2.0,18.9,0.367,0.739,0.547,13.183,13.7,0.591,0.636,1,0.193,104.04,102.5,85.42,102,0.534
22200416,False,ATL,14400,121.7,120.4,127.1,132.4,-5.4,-12.0,0.682,2.31,21.0,0.261,0.633,0.453,12.76,12.6,0.568,0.621,1,0.198,104.04,102.5,85.42,103,0.466
22200417,True,TOR,14400,120.7,121.8,119.5,120.4,1.3,1.4,0.532,3.57,18.1,0.24,0.633,0.434,6.871,6.9,0.532,0.581,1,0.2,102.84,102.0,85.0,101,0.496
22200417,False,SAC,14400,119.5,120.4,120.7,121.8,-1.3,-1.4,0.644,1.93,19.9,0.367,0.76,0.566,14.451,14.6,0.575,0.609,1,0.2,102.84,102.0,85.0,103,0.504
22200418,True,CHI,15900,116.9,115.4,121.9,123.1,-5.0,-7.7,0.543,2.08,19.1,0.1,0.62,0.389,11.687,11.5,0.601,0.64,1,0.199,94.04,94.19,78.49,104,0.509
22200418,False,NYK,15900,121.9,123.1,116.9,115.4,5.0,7.7,0.556,1.39,17.2,0.38,0.9,0.611,17.143,17.3,0.593,0.627,1,0.193,94.04,94.19,78.49,104,0.491
22200419,True,OKC,14400,109.0,110.2,110.4,111.1,-1.5,-0.9,0.634,1.86,19.7,0.205,0.784,0.516,14.124,14.3,0.555,0.586,1,0.2,99.36,98.5,82.08,98,0.534
22200419,False,MIA,14400,110.4,111.1,109.0,110.2,1.5,0.9,0.676,1.79,19.0,0.216,0.795,0.484,14.056,14.1,0.57,0.594,1,0.201,99.36,98.5,82.08,99,0.466
22200420,True,SAS,14400,109.4,114.3,127.4,130.6,-18.0,-16.3,0.511,2.09,16.5,0.357,0.743,0.505,10.746,11.2,0.521,0.532,1,0.201,101.42,98.0,81.67,98,0.425
22200420,False,POR,14400,127.4,130.6,109.4,114.3,18.0,16.3,0.531,1.53,19.8,0.257,0.643,0.495,16.919,17.3,0.716,0.723,1,0.199,101.42,98.0,81.67,98,0.575
22200421,True,DAL,14400,97.4,102.3,116.2,119.3,-18.8,-17.0,0.586,1.31,14.7,0.22,0.737,0.443,14.063,14.8,0.48,0.527,1,0.195,91.4,88.0,73.33,88,0.36
22200421,False,CLE,14400,116.2,119.3,97.4,102.3,18.8,17.0,0.634,2.89,21.4,0.263,0.78,0.557,9.96,10.2,0.577,0.608,1,0.195,91.4,88.0,73.33,88,0.64
22200422,True,DEN,14400,127.7,129.4,115.2,116.4,12.5,13.0,0.574,1.63,20.9,0.3,0.833,0.628,17.21,17.4,0.675,0.716,1,0.198,110.76,109.5,91.25,109,0.589
22200422,False,WAS,14400,115.2,116.4,127.7,129.4,-12.5,-13.0,0.833,2.86,25.8,0.167,0.7,0.372,12.599,12.7,0.632,0.633,1,0.198,110.76,109.5,91.25,110,0.411
22200423,True,LAC,14400,99.8,100.0,90.5,90.7,9.2,9.3,0.618,1.4,15.6,0.345,0.813,0.563,15.115,15.2,0.461,0.504,1,0.198,98.22,98.0,81.67,99,0.547
22200423,False,MIN,14400,90.5,90.7,99.8,100.0,-9.2,-9.3,0.484,0.88,12.6,0.188,0.655,0.437,17.49,17.5,0.446,0.505,1,0.202,98.22,98.0,81.67,97,0.453
22200424,True,HOU,14400,109.7,110.2,113.1,114.4,-3.5,-4.2,0.5,1.47,15.9,0.412,0.673,0.544,15.232,15.3,0.516,0.532,1,0.196,98.3,97.5,81.25,98,0.511
22200424,False,MIA,14400,113.1,114.4,109.7,110.2,3.5,4.2,0.538,1.5,15.8,0.327,0.588,0.456,14.268,14.4,0.534,0.566,1,0.198,98.3,97.5,81.25,97,0.489
22200425,True,MEM,14400,133.8,139.2,97.2,98.1,36.6,41.2,0.536,3.75,20.0,0.34,0.754,0.574,7.539,7.8,0.608,0.633,1,0.193,105.0,102.5,85.42,102,0.693
22200425,False,MIL,14400,97.2,98.1,133.8,139.2,-36.6,-41.2,0.629,2.44,16.1,0.246,0.66,0.426,8.664,8.7,0.441,0.477,1,0.2,105.0,102.5,85.42,103,0.307
22200426,True,UTA,15900,116.5,123.4,116.9,120.6,-0.4,2.8,0.571,1.5,16.2,0.396,0.625,0.514,14.124,15.0,0.554,0.61,1,0.201,101.25,96.91,80.75,107,0.522
22200426,False,NOP,15900,116.9,120.6,116.5,123.4,0.4,-2.8,0.511,1.33,15.7,0.375,0.604,0.486,16.316,16.8,0.535,0.579,1,0.192,101.25,96.91,80.75,107,0.478
22200427,True,LAC,14400,98.7,100.0,114.5,119.4,-15.8,-19.4,0.618,1.17,15.2,0.387,0.642,0.504,18.703,18.9,0.444,0.479,1,0.193,96.58,94.0,78.33,95,0.364
22200427,False,PHX,14400,114.5,119.4,98.7,100.0,15.8,19.4,0.614,3.0,19.4,0.358,0.613,0.496,9.286,9.7,0.511,0.539,1,0.197,96.58,94.0,78.33,93,0.636
22200428,True,CHA,14400,101.6,107.1,125.1,127.6,-23.5,-20.5,0.667,2.0,17.9,0.371,0.865,0.556,12.457,13.1,0.474,0.498,1,0.198,102.16,98.5,82.08,99,0.388
22200428,False,ATL,14400,125.1,127.6,101.6,107.1,23.5,20.5,0.61,1.79,19.4,0.135,0.629,0.444,14.006,14.3,0.647,0.695,1,0.194,102.16,98.5,82.08,98,0.612
22200429,True,DET,14400,111.2,113.0,116.5,120.8,-5.3,-7.8,0.564,1.29,16.0,0.333,0.786,0.544,16.726,17.0,0.518,0.573,1,0.197,103.2,100.5,83.75,100,0.444
22200429,False,SAC,14400,116.5,120.8,111.2,113.0,5.3,7.8,0.698,2.14,21.6,0.214,0.667,0.456,13.364,13.9,0.598,0.644,1,0.195,103.2,100.5,83.75,101,0.556
22200430,True,BOS,14400,105.9,106.9,110.0,112.5,-4.2,-5.6,0.486,1.21,13.1,0.231,0.615,0.423,13.598,13.7,0.482,0.551,1,0.198,104.64,103.0,85.83,102,0.477
22200430,False,ORL,14400,110.0,112.5,105.9,106.9,4.2,5.6,0.452,1.06,13.5,0.385,0.769,0.577,16.93,17.3,0.511,0.566,1,0.196,104.64,103.0,85.83,104,0.523
22200431,True,CLE,14400,125.4,128.3,120.0,120.4,5.5,7.8,0.605,2.3,18.7,0.244,0.816,0.519,10.629,10.9,0.592,0.655,1,0.198,93.72,92.5,77.08,92,0.499
22200431,False,IND,14400,120.0,120.4,125.4,128.3,-5.5,-7.8,0.81,3.4,25.7,0.184,0.756,0.481,10.711,10.8,0.594,0.634,1,0.197,93.72,92.5,77.08,93,0.501
22200432,True,PHI,14400,115.0,113.5,102.2,103.9,12.8,9.5,0.59,1.53,16.8,0.265,0.732,0.514,14.614,14.4,0.547,0.598,1,0.199,103.18,103.0,85.83,104,0.555
22200432,False,GSW,14400,102.2,103.9,115.0,113.5,-12.8,-9.5,0.795,1.82,21.0,0.268,0.735,0.486,16.39,16.7,0.505,0.531,1,0.2,103.18,103.0,85.83,102,0.445
22200433,True,TOR,14400,117.5,120.8,122.5,125.3,-5.1,-4.4,0.415,1.89,13.8,0.239,0.813,0.474,9.113,9.4,0.542,0.599,1,0.195,97.94,95.5,79.58,96,0.458
22200433,False,BKN,14400,122.5,125.3,117.5,120.8,5.1,4.4,0.478,1.47,17.9,0.188,0.761,0.526,15.445,15.8,0.664,0.691,1,0.196,97.94,95.5,79.58,95,0.542
22200434,True,CHI,14400,92.4,91.9,110.6,115.2,-18.2,-23.2,0.722,1.3,20.6,0.098,0.656,0.431,20.3,20.2,0.545,0.565,1,0.201,100.8,99.0,82.5,99,0.417
22200434,False,NYK,14400,110.6,115.2,92.4,91.9,18.2,23.2,0.514,1.58,13.9,0.344,0.902,0.569,11.641,12.1,0.495,0.537,1,0.196,100.8,99.0,82.5,99,0.583
22200435,True,OKC,14400,99.8,106.8,108.7,108.7,-9.0,-1.9,0.707,1.32,19.6,0.327,0.74,0.535,19.956,21.4,0.528,0.566,1,0.196,106.62,103.0,85.83,103,0.48
22200435,False,MIN,14400,108.7,108.7,99.8,106.8,9.0,1.9,0.535,1.44,16.8,0.26,0.673,0.465,15.534,15.5,0.563,0.571,1,0.2,106.62,103.0,85.83,103,0.52
22200436,True,DAL,14400,126.9,131.3,107.8,110.0,19.1,21.3,0.556,1.92,19.2,0.154,0.741,0.495,12.69,13.1,0.667,0.703,1,0.195,102.22,99.5,82.92,99,0.607
22200436,False,POR,14400,107.8,110.0,126.9,131.3,-19.1,-21.3,0.538,1.75,15.8,0.259,0.846,0.505,11.765,12.0,0.511,0.55,1,0.198,102.22,99.5,82.92,100,0.393
22200437,True,LAL,14400,119.4,121.2,104.5,104.9,14.8,16.3,0.604,1.93,19.9,0.326,0.791,0.551,14.21,14.4,0.593,0.62,1,0.197,104.44,103.5,86.25,104,0.572
22200437,False,DEN,14400,104.5,104.9,119.4,121.2,-14.8,-16.3,0.641,1.32,18.2,0.209,0.674,0.449,18.389,18.4,0.537,0.579,1,0.198,104.44,103.5,86.25,103,0.428
