gameid,home,team,SEC,PTSoffTOV,2ndPTS,FBPTS,PIP,oppPTSoffTOV,opp2ndPTS,oppFBPTS,oppPIP,BLK,BLKA,PF,foulsdrawn
22201120,True,POR,14400,11,11,18,42,29,21,26,56,7,2,22,19
22201120,False,OKC,14400,29,21,26,56,11,11,18,42,2,7,19,22
22201121,True,GSW,14400,18,6,9,28,24,12,10,34,2,2,19,20
22201121,False,MIN,14400,24,12,10,34,18,6,9,28,2,2,20,19
22201122,True,DET,14400,12,20,7,50,12,21,12,38,0,4,20,23
22201122,False,MIL,14400,12,21,12,38,12,20,7,50,4,0,23,20
22201123,True,IND,14400,17,16,11,40,22,8,14,48,3,8,19,23
22201123,False,DAL,14400,22,8,14,48,17,16,11,40,8,3,23,19
22201124,True,NYK,14400,21,8,18,62,16,8,16,58,8,4,20,18
22201124,False,HOU,14400,16,8,16,58,21,8,18,62,4,8,18,20
22201125,True,UTA,14400,3,11,15,56,15,13,15,46,7,7,19,20
22201125,False,PHX,14400,15,13,15,46,3,11,15,56,7,7,20,19
22201126,True,DEN,14400,8,11,17,58,17,18,22,68,4,3,16,20
22201126,False,PHI,14400,17,18,22,68,8,11,17,58,3,4,20,16
22201127,True,POR,14400,18,8,5,54,20,12,26,62,2,6,16,16
22201127,False,NOP,14400,20,12,26,62,18,8,5,54,6,2,16,16
22201128,True,SAC,14400,5,19,9,60,11,12,6,54,4,3,23,27
22201128,False,MIN,14400,11,12,6,54,5,19,9,60,3,4,27,23
22201129,True,LAC,14400,22,2,26,48,23,4,15,48,4,3,17,11
22201129,False,CHI,14400,23,4,15,48,22,2,26,48,3,4,11,17
22201130,True,WAS,14400,16,14,19,62,10,10,11,64,3,8,13,14
22201130,False,BOS,14400,10,10,11,64,16,14,19,62,8,3,14,13
22201131,True,ATL,14400,12,14,6,44,21,11,12,72,3,6,16,24
22201131,False,CLE,14400,21,11,12,72,12,14,6,44,6,3,24,16
22201132,True,TOR,14400,20,11,23,62,11,4,10,36,7,3,13,10
22201132,False,MIA,14400,11,4,10,36,20,11,23,62,3,7,10,13
22201133,True,MEM,14400,16,9,20,54,24,22,5,36,6,8,17,15
22201133,False,ORL,14400,24,22,5,36,16,9,20,54,8,6,15,17
22201134,True,OKC,14400,23,15,17,74,15,12,16,72,3,7,21,24
22201134,False,CHA,14400,15,12,16,72,23,15,17,74,7,3,24,21
22201135,True,GSW,14400,23,14,12,46,18,12,22,50,4,4,18,18
22201135,False,NOP,14400,18,12,22,50,23,14,12,46,4,4,18,18
22201136,True,IND,14400,25,19,12,64,14,16,18,86,4,5,25,18
22201136,False,MIL,14400,14,16,18,86,25,19,12,64,5,4,18,25
22201137,True,BKN,14400,11,9,12,46,12,20,9,60,9,2,18,18
22201137,False,HOU,14400,12,20,9,60,11,9,12,46,2,9,18,18
22201138,True,NYK,14400,8,12,14,44,19,4,9,28,3,0,14,18
22201138,False,MIA,14400,19,4,9,28,8,12,14,44,0,3,18,14
22201139,True,PHI,14400,19,25,11,32,14,8,13,32,4,3,19,22
22201139,False,DAL,14400,14,8,13,32,19,25,11,32,3,4,22,19
22201140,True,CHI,14400,27,6,22,58,19,29,19,58,4,3,22,14
22201140,False,LAL,14400,19,29,19,58,27,6,22,58,3,4,14,22
22201141,True,MEM,14400,14,21,29,72,19,4,15,50,4,4,20,21
22201141,False,LAC,14400,19,4,15,50,14,21,29,72,4,4,21,20
22201142,True,OKC,14400,30,13,20,52,10,17,2,46,3,3,18,22
22201142,False,DET,14400,10,17,2,46,30,13,20,52,3,3,22,18
22201143,True,SAS,14400,30,12,21,64,26,15,14,70,4,6,16,17
22201143,False,UTA,14400,26,15,14,70,30,12,21,64,6,4,17,16
22201144,True,PHX,14400,17,9,11,54,10,17,7,44,8,4,16,24
22201144,False,MIN,14400,10,17,7,44,17,9,11,54,4,8,24,16
22201145,True,POR,14400,5,7,14,36,14,15,19,46,6,4,15,11
22201145,False,SAC,14400,14,15,19,46,5,7,14,36,4,6,11,15
22201146,True,MIL,14400,9,17,8,36,14,8,12,54,1,5,16,18
22201146,False,BOS,14400,14,8,12,54,9,17,8,36,5,1,18,16
22201147,True,DEN,14400,10,8,8,52,8,8,12,38,5,1,21,24
22201147,False,NOP,14400,8,8,12,38,10,8,8,52,1,5,24,21
22201148,True,CHA,14400,10,8,15,38,29,16,19,48,5,4,21,13
22201148,False,CHI,14400,29,16,19,48,10,8,15,38,4,5,13,21
22201149,True,IND,14400,16,21,11,46,27,19,31,72,4,3,21,24
22201149,False,OKC,14400,27,19,31,72,16,21,11,46,3,4,24,21
22201150,True,PHI,14400,20,8,19,56,22,20,18,54,6,3,20,19
22201150,False,TOR,14400,22,20,18,54,20,8,19,56,3,6,19,20
22201151,True,WAS,14400,12,28,19,42,18,11,8,58,5,14,24,16
22201151,False,ORL,14400,18,11,8,58,12,28,19,42,14,5,16,24
22201152,True,BOS,14400,19,21,10,46,15,15,20,68,4,7,14,17
22201152,False,UTA,14400,15,15,20,68,19,21,10,46,7,4,17,14
22201153,True,BKN,14400,14,8,14,50,17,16,21,44,3,3,17,14
22201153,False,ATL,14400,17,16,21,44,14,8,14,50,3,3,14,17
22201154,True,CLE,14400,13,6,11,46,16,14,13,54,9,5,21,12
22201154,False,NYK,14400,16,14,13,54,13,6,11,46,5,9,12,21
22201155,True,HOU,14400,19,12,15,44,10,13,11,60,5,7,24,28
22201155,False,DET,14400,10,13,11,60,19,12,15,44,7,5,28,24
22201156,True,MEM,14400,24,17,24,60,16,10,13,44,7,8,16,14
22201156,False,LAC,14400,16,10,13,44,24,17,24,60,8,7,14,16
22201157,True,MIN,14400,14,18,13,52,17,17,29,64,4,5,22,17
22201157,False,LAL,14400,17,17,29,64,14,18,13,52,5,4,17,22
22201158,True,GSW,14400,17,21,12,46,23,19,13,46,4,4,18,20
22201158,False,SAS,14400,23,19,13,46,17,21,12,46,4,4,20,18
22201159,True,POR,14400,15,16,17,36,26,13,26,64,6,7,15,21
22201159,False,SAC,14400,26,13,26,64,15,16,17,36,7,6,21,15
22201160,True,PHX,14400,8,9,10,38,13,19,22,62,7,5,16,16
22201160,False,DEN,14400,13,19,22,62,8,9,10,38,5,7,16,16
22201161,True,MIA,14400,22,7,9,48,17,3,16,54,0,2,16,23
22201161,False,DAL,14400,17,3,16,54,22,7,9,48,2,0,23,16
22201162,True,NOP,14400,18,19,6,56,11,14,13,50,5,4,15,29
22201162,False,LAC,14400,11,14,13,50,18,19,6,56,4,5,29,15
22201163,True,CHA,14400,7,15,17,44,28,13,22,90,4,6,11,14
22201163,False,TOR,14400,28,13,22,90,7,15,17,44,6,4,14,11
22201164,True,BKN,14400,9,7,7,42,13,12,13,60,2,1,26,23
22201164,False,UTA,14400,13,12,13,60,9,7,7,42,1,2,23,26
22201165,True,CHI,14400,31,11,28,70,0,8,10,36,6,3,13,22
22201165,False,MEM,14400,0,8,10,36,31,11,28,70,3,6,22,13
22201166,True,MIN,14400,13,4,15,52,21,10,25,62,5,3,17,26
22201166,False,POR,14400,21,10,25,62,13,4,15,52,3,5,26,17
22201167,True,ATL,15900,23,18,8,70,10,11,19,68,3,3,22,15
22201167,False,DAL,15900,10,11,19,68,23,18,8,70,3,3,15,22
22201168,True,NYK,14400,21,12,18,64,15,6,15,38,4,5,17,18
22201168,False,WAS,14400,15,6,15,38,21,12,18,64,5,4,18,17
22201169,True,ORL,14400,27,12,13,48,12,16,4,36,6,1,26,29
22201169,False,DET,14400,12,16,4,36,27,12,13,48,1,6,29,26
22201170,True,SAC,15900,24,29,13,66,20,20,7,66,5,3,23,25
22201170,False,SAS,15900,20,20,7,66,24,29,13,66,3,5,25,23
22201171,True,HOU,14400,4,16,9,56,15,14,20,68,4,8,18,9
22201171,False,LAL,14400,15,14,20,68,4,16,9,56,8,4,9,18
22201172,True,OKC,14400,14,25,2,46,7,10,6,46,0,6,23,30
22201172,False,PHX,14400,7,10,6,46,14,25,2,46,6,0,30,23
22201173,True,CLE,14400,20,14,13,68,12,11,16,42,7,6,22,26
22201173,False,IND,14400,12,11,16,42,20,14,13,68,6,7,26,22
22201174,True,MIL,14400,21,13,13,50,14,11,11,46,5,2,17,17
22201174,False,PHI,14400,14,11,11,46,21,13,13,50,2,5,17,17
22201175,True,DEN,14400,17,16,20,58,19,28,22,54,7,4,17,22
22201175,False,GSW,14400,19,28,22,54,17,16,20,58,4,7,22,17
22201176,True,CHA,14400,10,8,9,36,22,13,20,50,4,7,22,18
22201176,False,TOR,14400,22,13,20,50,10,8,9,36,7,4,18,22
22201177,True,DET,14400,10,7,9,44,18,4,11,44,2,2,22,18
22201177,False,MIA,14400,18,4,11,44,10,7,9,44,2,2,18,22
22201178,True,ORL,14400,13,14,18,60,17,4,9,38,1,7,22,16
22201178,False,CLE,14400,17,4,9,38,13,14,18,60,7,1,16,22
22201179,True,WAS,14400,22,9,16,74,15,19,9,50,4,7,21,19
22201179,False,MIL,14400,15,19,9,50,22,9,16,74,7,4,19,21
22201180,True,BKN,14400,16,9,23,46,12,11,6,58,8,6,18,13
22201180,False,MIN,14400,12,11,6,58,16,9,23,46,6,8,13,18
22201181,True,PHI,14400,4,7,0,44,13,21,15,44,7,4,21,17
22201181,False,BOS,14400,13,21,15,44,4,7,0,44,4,7,17,21
22201182,True,CHI,14400,23,7,9,52,10,10,22,70,6,7,18,18
22201182,False,ATL,14400,10,10,22,70,23,7,9,52,7,6,18,18
22201183,True,HOU,14400,25,22,13,62,14,12,22,54,3,13,16,18
22201183,False,DEN,14400,14,12,22,54,25,22,13,62,13,3,18,16
22201184,True,MEM,14400,11,15,28,48,20,16,6,50,5,7,10,18
22201184,False,POR,14400,20,16,6,50,11,15,28,48,7,5,18,10
22201185,True,NOP,14400,13,13,14,46,23,19,13,44,4,4,14,22
22201185,False,SAC,14400,23,19,13,44,13,13,14,46,4,4,22,14
22201186,True,UTA,15900,11,5,12,56,15,15,14,62,3,7,28,21
22201186,False,LAL,15900,15,15,14,62,11,5,12,56,7,3,21,28
22201187,True,GSW,14400,15,30,14,50,17,12,11,52,6,1,22,22
22201187,False,OKC,14400,17,12,11,52,15,30,14,50,1,6,22,22
22201188,True,PHX,14400,15,23,16,52,20,22,10,38,7,5,12,16
22201188,False,SAS,14400,20,22,10,38,15,23,16,52,5,7,16,12
22201189,True,DET,14400,17,17,11,40,15,21,13,48,3,7,18,12
22201189,False,BKN,14400,15,21,13,48,17,17,11,40,7,3,12,18
22201190,True,IND,14400,20,16,17,54,27,24,28,68,5,8,17,21
22201190,False,NYK,14400,27,24,28,68,20,16,17,54,8,5,21,17
22201191,True,ATL,14400,19,14,14,50,19,16,2,66,5,9,23,26
22201191,False,WAS,14400,19,16,2,66,19,14,14,50,9,5,26,23
22201192,True,BOS,14400,8,15,17,50,21,21,20,52,7,7,14,19
22201192,False,TOR,14400,21,21,20,52,8,15,17,50,7,7,19,14
22201193,True,MIL,14400,16,11,9,38,18,2,9,40,3,3,13,11
22201193,False,CHI,14400,18,2,9,40,16,11,9,38,3,3,11,13
22201194,True,NOP,15900,21,11,18,34,15,24,21,70,8,6,22,25
22201194,False,MEM,15900,15,24,21,70,21,11,18,34,6,8,25,22
22201195,True,DAL,14400,12,14,12,36,9,30,18,58,7,1,18,19
22201195,False,SAC,14400,9,30,18,58,12,14,12,36,1,7,19,18
22201196,True,LAC,14400,18,8,24,46,9,14,18,54,4,3,18,17
22201196,False,LAL,14400,9,14,18,54,18,8,24,46,3,4,17,18
22201197,True,ORL,14400,13,15,10,38,26,14,14,46,8,7,11,21
22201197,False,CLE,14400,26,14,14,46,13,15,10,38,7,8,21,11
22201198,True,PHI,14400,13,8,11,50,28,13,13,50,4,0,18,13
22201198,False,MIA,14400,28,13,13,50,13,8,11,50,0,4,13,18
22201199,True,SAS,14400,29,33,23,72,15,10,17,70,4,14,12,22
22201199,False,POR,14400,15,10,17,70,29,33,23,72,14,4,22,12
22201200,True,UTA,14400,14,10,12,66,26,24,12,46,2,2,23,17
22201200,False,OKC,14400,26,24,12,46,14,10,12,66,2,2,17,23
22201201,True,PHX,14400,17,14,5,32,22,14,15,66,6,2,16,19
22201201,False,DEN,14400,22,14,15,66,17,14,5,32,2,6,19,16
22201202,True,CHA,14400,21,16,19,44,28,21,19,64,9,9,21,23
22201202,False,HOU,14400,28,21,19,64,21,16,19,44,9,9,23,21
22201203,True,IND,14400,15,16,18,56,34,10,21,56,3,6,22,24
22201203,False,DET,14400,34,10,21,56,15,16,18,56,6,3,24,22
22201204,True,WAS,14400,17,23,7,56,19,24,6,48,3,4,18,29
22201204,False,MIA,14400,19,24,6,48,17,23,7,56,4,3,29,18
22201205,True,ATL,15900,20,8,18,68,21,22,18,78,7,2,19,22
22201205,False,PHI,15900,21,22,18,78,20,8,18,68,2,7,22,19
22201206,True,BOS,14400,13,17,17,56,21,8,15,56,7,2,14,17
22201206,False,TOR,14400,21,8,15,56,13,17,17,56,2,7,17,14
22201207,True,BKN,14400,24,15,15,40,10,18,11,48,3,6,12,19
22201207,False,ORL,14400,10,18,11,48,24,15,15,40,6,3,19,12
22201208,True,MIL,14400,14,15,9,34,22,10,33,62,3,6,15,20
22201208,False,MEM,14400,22,10,33,62,14,15,9,34,6,3,20,15
22201209,True,NOP,14400,14,6,12,60,22,11,15,46,7,2,17,17
22201209,False,NYK,14400,22,11,15,46,14,6,12,60,2,7,17,17
22201210,True,DAL,14400,16,8,23,42,10,5,11,56,3,4,15,15
22201210,False,CHI,14400,10,5,11,56,16,8,23,42,4,3,15,15
22201211,True,SAC,14400,16,24,8,46,12,22,11,44,3,7,16,22
22201211,False,GSW,14400,12,22,11,44,16,24,8,46,7,3,22,16
22201212,True,LAL,14400,12,18,26,48,17,18,18,52,6,10,12,12
22201212,False,PHX,14400,17,18,18,52,12,18,26,48,10,6,12,12
22201213,True,UTA,14400,15,26,16,64,22,12,12,46,2,9,18,20
22201213,False,DEN,14400,22,12,12,46,15,26,16,64,9,2,20,18
22201214,True,SAS,14400,12,20,11,62,18,22,22,56,4,8,16,18
22201214,False,MIN,14400,18,22,22,56,12,20,11,62,8,4,18,16
22201215,True,LAC,14400,9,19,13,66,16,6,19,56,5,4,17,20
22201215,False,POR,14400,16,6,19,56,9,19,13,66,4,5,20,17
22201216,True,BOS,14400,12,20,4,30,21,24,23,60,3,5,13,12
22201216,False,ATL,14400,21,24,23,60,12,20,4,30,5,3,12,13
22201217,True,BKN,14400,19,7,12,36,28,18,23,70,6,5,22,23
22201217,False,PHI,14400,28,18,23,70,19,7,12,36,5,6,23,22
22201218,True,CLE,14400,25,12,13,42,9,10,6,56,5,5,24,14
22201218,False,CHA,14400,9,10,6,56,25,12,13,42,5,5,14,24
22201219,True,MIA,14400,18,14,17,44,27,7,14,38,3,1,20,17
22201219,False,ORL,14400,27,7,14,38,18,14,17,44,1,3,17,20
22201220,True,NYK,14400,20,17,24,74,16,7,17,44,8,9,24,24
22201220,False,IND,14400,16,7,17,44,20,17,24,74,9,8,24,24
22201221,True,TOR,14400,23,17,21,64,9,6,10,44,2,2,19,13
22201221,False,MIL,14400,9,6,10,44,23,17,21,64,2,2,13,19
22201222,True,WAS,14400,20,21,17,52,20,15,15,62,5,6,21,15
22201222,False,HOU,14400,20,15,15,62,20,21,17,52,6,5,15,21
22201223,True,CHI,14400,30,6,26,60,2,13,11,38,7,3,16,16
22201223,False,DET,14400,2,13,11,38,30,6,26,60,3,7,16,16
22201224,True,DAL,14400,19,9,16,48,4,19,10,62,3,3,21,13
22201224,False,SAS,14400,4,19,10,62,19,9,16,48,3,3,13,21
22201225,True,MIN,14400,27,15,14,48,15,12,16,56,8,3,22,24
22201225,False,NOP,14400,15,12,16,56,27,15,14,48,3,8,24,22
22201226,True,OKC,14400,13,12,15,60,16,9,8,56,2,4,17,16
22201226,False,MEM,14400,16,9,8,56,13,12,15,60,4,2,16,17
22201227,True,DEN,14400,22,13,17,62,18,10,8,46,2,6,15,18
22201227,False,SAC,14400,18,10,8,46,22,13,17,62,6,2,18,15
22201228,True,LAL,14400,13,22,26,50,7,13,14,76,7,4,9,16
22201228,False,UTA,14400,7,13,14,76,13,22,26,50,4,7,16,9
22201229,True,PHX,14400,12,15,11,50,10,17,13,68,3,5,21,18
22201229,False,LAC,14400,10,17,13,68,12,15,11,50,5,3,18,21
22201230,True,POR,14400,17,14,14,48,25,9,26,60,3,6,9,18
22201230,False,GSW,14400,25,9,26,60,17,14,14,48,6,3,18,9
42200101,True,MIL,14400,20,12,6,46,19,5,14,62,4,1,22,24
42200101,False,MIA,14400,19,5,14,62,20,12,6,46,1,4,24,22
42200102,True,MIL,14400,30,16,20,52,15,10,9,42,4,2,16,9
42200102,False,MIA,14400,15,10,9,42,30,16,20,52,2,4,9,16
42200103,True,MIA,14400,21,13,18,48,13,9,13,36,4,3,18,15
42200103,False,MIL,14400,13,9,13,36,21,13,18,48,3,4,15,18
42200104,True,MIA,14400,24,5,22,40,17,16,13,54,5,6,20,20
42200104,False,MIL,14400,17,16,13,54,24,5,22,40,6,5,20,20
42200105,True,MIL,15900,15,13,9,48,24,18,9,52,1,5,21,31
42200105,False,MIA,15900,24,18,9,52,15,13,9,48,5,1,31,21
42200111,True,BOS,14400,12,16,4,54,19,12,17,54,7,4,15,17
42200111,False,ATL,14400,19,12,17,54,12,16,4,54,4,7,17,15
42200112,True,BOS,14400,14,6,17,64,22,13,11,40,12,4,8,11
42200112,False,ATL,14400,22,13,11,40,14,6,17,64,4,12,11,8
42200113,True,ATL,14400,15,23,14,56,29,9,10,40,6,0,15,17
42200113,False,BOS,14400,29,9,10,40,15,23,14,56,0,6,17,15
42200114,True,ATL,14400,11,16,8,44,12,11,18,56,4,5,24,23
42200114,False,BOS,14400,12,11,18,56,11,16,8,44,5,4,23,24
42200115,True,BOS,14400,8,12,24,60,14,17,8,38,9,4,20,16
42200115,False,ATL,14400,14,17,8,38,8,12,24,60,4,9,16,20
42200116,True,ATL,14400,13,24,4,50,8,18,18,54,7,10,15,16
42200116,False,BOS,14400,8,18,18,54,13,24,4,50,10,7,16,15
42200121,True,PHI,14400,31,21,12,40,11,3,17,38,3,5,17,15
42200121,False,BKN,14400,11,3,17,38,31,21,12,40,5,3,15,17
42200122,True,PHI,14400,12,18,13,46,22,0,6,22,7,1,22,20
42200122,False,BKN,14400,22,0,6,22,12,18,13,46,1,7,20,22
42200123,True,BKN,14400,18,9,10,42,12,16,7,48,3,3,13,17
42200123,False,PHI,14400,12,16,7,48,18,9,10,42,3,3,17,13
42200124,True,BKN,14400,16,10,14,40,15,25,7,46,6,3,14,19
42200124,False,PHI,14400,15,25,7,46,16,10,14,40,3,6,19,14
42200131,True,CLE,14400,10,12,15,40,26,23,17,44,2,1,17,20
42200131,False,NYK,14400,26,23,17,44,10,12,15,40,1,2,20,17
42200132,True,CLE,14400,32,17,18,42,29,13,16,38,7,5,22,18
42200132,False,NYK,14400,29,13,16,38,32,17,18,42,5,7,18,22
42200133,True,NYK,14400,28,14,15,56,8,11,7,48,5,4,17,18
42200133,False,CLE,14400,8,11,7,48,28,14,15,56,4,5,18,17
42200134,True,NYK,14400,16,21,10,50,13,12,7,52,7,5,15,23
42200134,False,CLE,14400,13,12,7,52,16,21,10,50,5,7,23,15
42200135,True,CLE,14400,13,3,8,34,12,20,20,44,2,5,22,17
42200135,False,NYK,14400,12,20,20,44,13,3,8,34,5,2,17,22
42200141,True,DEN,14400,17,12,16,48,12,5,3,36,4,6,20,16
42200141,False,MIN,14400,12,5,3,36,17,12,16,48,6,4,16,20
42200142,True,DEN,14400,14,15,19,56,8,8,16,44,1,5,25,25
42200142,False,MIN,14400,8,8,16,44,14,15,19,56,5,1,25,25
42200143,True,MIN,14400,16,10,15,52,13,7,13,60,2,4,21,26
42200143,False,DEN,14400,13,7,13,60,16,10,15,52,4,2,26,21
42200144,True,MIN,15900,17,11,10,54,22,7,14,54,7,5,19,23
42200144,False,DEN,15900,22,7,14,54,17,11,10,54,5,7,23,19
42200145,True,DEN,14400,18,21,20,40,22,13,10,58,3,4,21,27
42200145,False,MIN,14400,22,13,10,58,18,21,20,40,4,3,27,21
42200151,True,MEM,14400,15,10,17,56,22,22,26,56,2,11,19,18
42200151,False,LAL,14400,22,22,26,56,15,10,17,56,11,2,18,19
42200152,True,MEM,14400,20,11,10,50,9,15,12,50,6,7,20,19
42200152,False,LAL,14400,9,15,12,50,20,11,10,50,7,6,19,20
42200153,True,LAL,14400,26,17,18,58,14,13,19,42,8,2,18,22
42200153,False,MEM,14400,14,13,19,42,26,17,18,58,2,8,22,18
42200154,True,LAL,15900,17,12,16,54,16,24,16,58,11,7,17,26
42200154,False,MEM,15900,16,24,16,58,17,12,16,54,7,11,26,17
42200155,True,MEM,14400,8,17,17,56,10,18,19,48,2,3,19,17
42200155,False,LAL,14400,10,18,19,48,8,17,17,56,3,2,17,19
42200156,True,LAL,14400,19,20,24,52,19,9,14,32,15,2,16,17
42200156,False,MEM,14400,19,9,14,32,19,20,24,52,2,15,17,16
42200161,True,SAC,14400,16,21,12,60,5,17,9,44,3,7,23,25
42200161,False,GSW,14400,5,17,9,44,16,21,12,60,7,3,25,23
42200162,True,SAC,14400,25,20,17,54,9,11,12,40,5,2,25,26
42200162,False,GSW,14400,9,11,12,40,25,20,17,54,2,5,26,25
42200163,True,GSW,14400,22,24,10,40,7,12,16,38,5,3,19,22
42200163,False,SAC,14400,7,12,16,38,22,24,10,40,3,5,22,19
42200164,True,GSW,14400,15,11,17,50,18,18,15,50,6,3,19,21
42200164,False,SAC,14400,18,18,15,50,15,11,17,50,3,6,21,19
42200165,True,SAC,14400,14,16,14,56,19,18,12,60,3,7,18,24
42200165,False,GSW,14400,19,18,12,60,14,16,14,56,7,3,24,18
42200166,True,GSW,14400,17,8,9,36,23,18,18,44,6,8,23,26
42200166,False,SAC,14400,23,18,18,44,17,8,9,36,8,6,26,23
42200167,True,SAC,14400,5,16,2,36,11,24,0,42,5,6,23,23
42200167,False,GSW,14400,11,24,0,42,5,16,2,36,6,5,23,23
42200171,True,PHX,14400,15,7,25,50,5,12,12,48,9,4,25,21
42200171,False,LAC,14400,5,12,12,48,15,7,25,50,4,9,21,25
42200172,True,PHX,14400,16,15,8,38,15,21,12,44,6,4,22,20
42200172,False,LAC,14400,15,21,12,44,16,15,8,38,4,6,20,22
42200173,True,LAC,14400,18,5,18,58,25,14,15,54,7,4,31,18
42200173,False,PHX,14400,25,14,15,54,18,5,18,58,4,7,18,31
42200174,True,LAC,14400,21,20,14,50,15,17,15,46,5,8,22,14
42200174,False,PHX,14400,15,17,15,46,21,20,14,50,8,5,14,22
42200175,True,PHX,14400,20,17,22,46,13,34,10,50,4,1,27,21
42200175,False,LAC,14400,13,34,10,50,20,17,22,46,1,4,21,27
42200201,True,NYK,14400,8,11,13,62,22,7,15,38,4,5,21,14
42200201,False,MIA,14400,22,7,15,38,8,11,13,62,5,4,14,21
42200202,True,NYK,14400,9,16,5,34,22,7,0,38,2,2,20,24
42200202,False,MIA,14400,22,7,0,38,9,16,5,34,2,2,24,20
42200203,True,MIA,14400,16,18,13,50,9,14,9,36,5,3,25,22
42200203,False,NYK,14400,9,14,9,36,16,18,13,50,3,5,22,25
42200204,True,MIA,14400,22,17,9,46,15,7,7,50,4,4,21,23
42200204,False,NYK,14400,15,7,7,50,22,17,9,46,4,4,23,21
42200205,True,NYK,14400,5,12,16,40,29,21,9,42,4,4,19,30
42200205,False,MIA,14400,29,21,9,42,5,12,16,40,4,4,30,19
42200206,True,MIA,14400,10,8,6,38,7,7,6,20,2,9,22,22
42200206,False,NYK,14400,7,7,6,20,10,8,6,38,9,2,22,22
42200211,True,BOS,14400,13,12,14,66,20,12,10,42,4,4,10,20
42200211,False,PHI,14400,20,12,10,42,13,12,14,66,4,4,20,10
42200212,True,BOS,14400,13,21,15,36,5,14,14,34,8,8,17,17
42200212,False,PHI,14400,5,14,14,34,13,21,15,36,8,8,17,17
42200213,True,PHI,14400,20,7,7,28,15,11,15,32,8,7,20,23
42200213,False,BOS,14400,15,11,15,32,20,7,7,28,7,8,23,20
42200214,True,PHI,15900,9,19,9,44,12,9,22,42,3,12,23,21
42200214,False,BOS,15900,12,9,22,42,9,19,9,44,12,3,21,23
42200215,True,BOS,14400,12,14,5,36,13,13,15,38,1,5,16,24
42200215,False,PHI,14400,13,13,15,38,12,14,5,36,5,1,24,16
42200216,True,PHI,14400,18,8,18,32,11,7,24,36,7,6,13,14
42200216,False,BOS,14400,11,7,24,36,18,8,18,32,6,7,14,13
42200217,True,BOS,14400,14,6,6,44,11,13,11,44,7,7,13,14
42200217,False,PHI,14400,11,13,11,44,14,6,6,44,7,7,14,13
42200221,True,DEN,14400,18,14,20,48,7,12,23,60,1,5,19,19
42200221,False,PHX,14400,7,12,23,60,18,14,20,48,5,1,19,19
42200222,True,DEN,14400,6,6,7,48,7,10,11,30,6,4,16,25
42200222,False,PHX,14400,7,10,11,30,6,6,7,48,4,6,25,16
42200223,True,PHX,14400,10,6,23,50,7,22,11,52,6,5,24,21
42200223,False,DEN,14400,7,22,11,52,10,6,23,50,5,6,21,24
42200224,True,PHX,14400,15,7,20,46,14,15,10,72,4,2,24,19
42200224,False,DEN,14400,14,15,10,72,15,7,20,46,2,4,19,24
42200225,True,DEN,14400,18,5,31,50,11,11,25,44,6,7,17,22
42200225,False,PHX,14400,11,11,25,44,18,5,31,50,7,6,22,17
42200226,True,PHX,14400,17,7,14,46,21,18,19,62,5,3,22,22
42200226,False,DEN,14400,21,18,19,62,17,7,14,46,3,5,22,22
42200231,True,GSW,14400,14,14,14,28,9,14,11,54,3,10,24,12
42200231,False,LAL,14400,9,14,11,54,14,14,14,28,10,3,12,24
42200232,True,GSW,14400,14,13,17,48,12,8,7,42,3,3,23,15
42200232,False,LAL,14400,12,8,7,42,14,13,17,48,3,3,15,23
42200233,True,LAL,14400,27,11,11,46,14,15,4,44,6,6,21,22
42200233,False,GSW,14400,14,15,4,44,27,11,11,46,6,6,22,21
42200234,True,LAL,14400,13,12,14,46,20,8,17,52,1,2,15,22
42200234,False,GSW,14400,20,8,17,52,13,12,14,46,2,1,22,15
42200235,True,GSW,14400,20,18,13,50,20,10,15,52,5,4,18,17
42200235,False,LAL,14400,20,10,15,52,20,18,13,50,4,5,17,18
42200236,True,LAL,14400,10,11,22,46,10,18,8,44,6,2,17,30
42200236,False,GSW,14400,10,18,8,44,10,11,22,46,2,6,30,17
42200301,True,BOS,14400,26,18,15,62,22,12,12,40,3,3,18,22
42200301,False,MIA,14400,22,12,12,40,26,18,15,62,3,3,22,18
42200302,True,BOS,14400,17,12,15,48,20,16,4,48,9,5,20,17
42200302,False,MIA,14400,20,16,4,48,17,12,15,48,5,9,17,20
42200303,True,MIA,14400,18,4,13,42,16,19,13,52,4,3,16,24
42200303,False,BOS,14400,16,19,13,52,18,4,13,42,3,4,24,16
42200304,True,MIA,14400,14,17,10,46,27,15,18,40,2,8,18,24
42200304,False,BOS,14400,27,15,18,40,14,17,10,46,8,2,24,18
42200305,True,BOS,14400,27,17,12,42,19,7,16,52,4,2,9,13
42200305,False,MIA,14400,19,7,16,52,27,17,12,42,2,4,13,9
42200306,True,MIA,14400,11,12,4,32,6,16,12,42,4,8,24,22
42200306,False,BOS,14400,6,16,12,42,11,12,4,32,8,4,22,24
42200307,True,BOS,14400,21,13,8,42,19,16,17,38,4,2,13,15
42200307,False,MIA,14400,19,16,17,38,21,13,8,42,2,4,15,13
42200311,True,DEN,14400,5,18,19,50,14,13,13,48,7,4,21,21
42200311,False,LAL,14400,14,13,13,48,5,18,19,50,4,7,21,21
42200312,True,DEN,14400,13,7,22,46,21,6,21,48,2,7,18,19
42200312,False,LAL,14400,21,6,21,48,13,7,22,46,7,2,19,18
